record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage,subject_zone
EV_REC_82874,VF8VNF_0058,8,26,2026-01-09T06:30:00,12.25,895,91.77,280.0,43.5,43.31,DRIVING_PASSENGER,8,560,False,26,40.772249,-73.934145,0.024,full,US
EV_REC_82875,VF8VNF_0058,8,27,2026-01-09T06:45:00,0.0,0,91.76,280.0,0.56,35.0,IDLE,8,560,False,27,40.750103,-73.975246,0.0,full,US
EV_REC_82876,VF8VNF_0058,8,28,2026-01-09T07:00:00,14.06,1109,88.6,280.0,43.07,29.76,DRIVING_PASSENGER,8,560,False,28,40.748726,-73.968657,0.056,full,US
EV_REC_82877,VF8VNF_0058,8,29,2026-01-09T07:15:00,44.93,3336,90.45,280.0,8.04,29.93,DRIVING_PASSENGER,8,560,False,29,40.748531,-73.945010,0.348,full,US
EV_REC_82878,VF8VNF_0058,8,30,2026-01-09T07:30:00,27.4,2106,87.82,280.0,23.56,26.64,DEADHEAD,8,560,False,30,40.754552,-73.979280,0.154,full,US
EV_REC_82879,VF8VNF_0058,8,31,2026-01-09T07:45:00,0.0,0,86.86,280.0,0.31,30.29,IDLE,8,560,False,31,40.746829,-73.975396,0.0,full,US
EV_REC_82880,VF8VNF_0058,8,32,2026-01-09T08:00:00,0.0,0,87.9,280.0,1.25,29.32,IDLE,8,560,False,32,40.755744,-73.978442,0.0,full,US
EV_REC_82881,VF8VNF_0058,8,33,2026-01-09T08:15:00,22.54,1666,86.09,280.0,0.0,36.06,DRIVING_PASSENGER,8,560,False,33,40.736145,-74.031283,0.247,full,US
EV_REC_82882,VF8VNF_0058,8,34,2026-01-09T08:30:00,15.45,1115,84.4,280.0,60.2,38.84,DRIVING_PASSENGER,8,560,False,34,40.765455,-74.005024,0.693,full,US
EV_REC_82883,VF8VNF_0058,8,35,2026-01-09T08:45:00,39.56,3347,84.94,280.0,55.77,31.63,DRIVING_PASSENGER,8,560,False,35,40.765391,-73.998428,0.22,full,US
EV_REC_82884,VF8VNF_0058,8,36,2026-01-09T09:00:00,6.39,83,82.78,280.0,55.44,30.1,DEADHEAD,8,560,False,36,40.789283,-73.990322,-0.016,full,US
EV_REC_82885,VF8VNF_0058,8,37,2026-01-09T09:15:00,32.01,2123,82.24,280.0,26.51,26.53,DEADHEAD,8,560,False,37,40.743491,-73.939636,0.024,full,US
EV_REC_82886,VF8VNF_0058,8,38,2026-01-09T09:30:00,10.69,1572,79.74,280.0,0.0,30.6,DRIVING_PASSENGER,8,560,False,38,40.745749,-73.974645,0.233,full,US
EV_REC_82887,VF8VNF_0058,8,39,2026-01-09T09:45:00,0.0,0,29.11,280.0,-2.05,27.98,IDLE,8,560,False,39,40.745451,-73.975984,0.0,full,US
EV_REC_82888,VF8VNF_0058,8,40,2026-01-09T10:00:00,46.03,3164,77.44,280.0,24.92,32.48,DRIVING_PASSENGER,8,560,False,40,40.738359,-73.921435,-0.321,full,US
EV_REC_82889,VF8VNF_0058,8,41,2026-01-09T10:15:00,0.0,0,29.14,280.0,0.3,29.38,IDLE,8,560,False,41,40.756329,-73.978522,0.0,full,US
EV_REC_82890,VF8VNF_0058,8,42,2026-01-09T10:30:00,0.0,0,30.79,280.0,-2.1,40.58,IDLE,8,560,False,42,40.752429,-73.974992,0.0,full,US
EV_REC_82891,VF8VNF_0058,8,43,2026-01-09T10:45:00,27.44,2402,76.73,280.0,26.6,41.69,DRIVING_PASSENGER,8,560,False,43,40.758911,-73.960187,-0.184,full,US
EV_REC_82892,VF8VNF_0058,8,44,2026-01-09T11:00:00,56.85,4450,73.17,280.0,36.12,28.05,DRIVING_PASSENGER,8,560,False,44,40.761113,-74.006308,-0.112,full,US
EV_REC_82893,VF8VNF_0058,8,45,2026-01-09T11:15:00,0.0,0,29.29,280.0,-1.57,39.21,IDLE,8,560,False,45,40.753223,-73.973485,0.0,full,US
EV_REC_82894,VF8VNF_0058,8,46,2026-01-09T11:30:00,0.0,0,29.71,280.0,2.02,27.99,IDLE,8,560,False,46,40.752011,-73.978655,0.0,full,US
EV_REC_82895,VF8VNF_0058,8,47,2026-01-09T11:45:00,0.0,0,29.74,280.0,3.69,33.35,IDLE,8,560,False,47,40.748949,-73.970458,0.0,full,US
EV_REC_82896,VF8VNF_0058,8,48,2026-01-09T12:00:00,0.0,0,29.72,280.0,-1.66,31.65,IDLE,8,560,False,48,40.750203,-73.971297,0.0,full,US
EV_REC_82897,VF8VNF_0058,8,49,2026-01-09T12:15:00,0.0,0,29.2,280.0,-2.02,33.41,IDLE,8,560,False,49,40.754335,-73.976754,0.0,full,US
EV_REC_82898,VF8VNF_0058,8,50,2026-01-09T12:30:00,0.0,0,27.25,280.0,-4.46,23.72,IDLE,8,560,False,50,40.749130,-73.972105,0.0,full,US
EV_REC_82899,VF8VNF_0058,8,51,2026-01-09T12:45:00,0.0,0,28.39,280.0,-0.07,32.1,IDLE,8,560,False,51,40.747400,-73.978678,0.0,full,US
EV_REC_82900,VF8VNF_0058,8,52,2026-01-09T13:00:00,0.0,0,29.07,280.0,2.33,31.14,IDLE,8,560,False,52,40.750769,-73.971549,0.0,full,US
EV_REC_82901,VF8VNF_0058,8,53,2026-01-09T13:15:00,0.0,0,30.77,280.0,0.68,39.23,IDLE,8,560,False,53,40.750717,-73.974260,0.0,full,US
EV_REC_82902,VF8VNF_0058,8,54,2026-01-09T13:30:00,0.0,0,30.81,280.0,-1.0,30.99,IDLE,8,560,False,54,40.749633,-73.971720,0.0,full,US
EV_REC_82903,VF8VNF_0058,8,55,2026-01-09T13:45:00,0.0,0,28.13,280.0,-0.41,43.66,IDLE,8,560,False,55,40.751606,-73.970681,0.0,full,US
EV_REC_82904,VF8VNF_0058,8,56,2026-01-09T14:00:00,0.0,0,29.44,280.0,-3.33,30.26,IDLE,8,560,False,56,40.748368,-73.976949,0.0,full,US
EV_REC_82905,VF8VNF_0058,8,57,2026-01-09T14:15:00,0.0,0,26.97,280.0,1.87,38.63,IDLE,8,560,False,57,40.754427,-73.980020,0.0,full,US
EV_REC_82906,VF8VNF_0058,8,58,2026-01-09T14:30:00,0.0,0,30.51,280.0,-0.35,34.14,IDLE,8,560,False,58,40.743992,-73.980247,0.0,full,US
EV_REC_82907,VF8VNF_0058,8,59,2026-01-09T14:45:00,0.0,0,28.52,280.0,4.18,27.46,IDLE,8,560,False,59,40.752649,-73.976253,0.0,full,US
EV_REC_82908,VF8VNF_0058,8,60,2026-01-09T15:00:00,0.0,0,30.19,280.0,1.23,36.7,IDLE,8,560,False,60,40.751287,-73.968599,0.0,full,US
EV_REC_82909,VF8VNF_0058,8,61,2026-01-09T15:15:00,0.0,0,29.28,280.0,-3.25,24.19,IDLE,8,560,False,61,40.753938,-73.971574,0.0,full,US
EV_REC_82910,VF8VNF_0058,8,62,2026-01-09T15:30:00,0.0,0,27.38,280.0,3.0,35.04,IDLE,8,560,False,62,40.749261,-73.962419,0.0,full,US
EV_REC_82911,VF8VNF_0058,8,63,2026-01-09T15:45:00,0.0,0,28.04,280.0,-1.97,42.05,IDLE,8,560,False,63,40.749119,-73.972202,0.0,full,US
EV_REC_82912,VF8VNF_0058,8,64,2026-01-09T16:00:00,0.0,0,30.76,280.0,-0.53,38.12,IDLE,8,560,False,64,40.748220,-73.968131,0.0,full,US
EV_REC_82913,VF8VNF_0058,8,65,2026-01-09T16:15:00,0.0,0,29.2,280.0,-0.37,32.8,IDLE,8,560,False,65,40.750960,-73.977586,0.0,full,US
EV_REC_82914,VF8VNF_0058,8,66,2026-01-09T16:30:00,0.0,0,28.88,280.0,-0.38,31.23,IDLE,8,560,False,66,40.757530,-73.972188,0.0,full,US
EV_REC_82915,VF8VNF_0058,8,67,2026-01-09T16:45:00,0.0,0,29.49,280.0,-0.38,34.17,IDLE,8,560,False,67,40.752965,-73.970191,0.0,full,US
EV_REC_82916,VF8VNF_0058,8,68,2026-01-09T17:00:00,0.0,0,30.37,280.0,0.84,30.33,IDLE,8,560,False,68,40.749981,-73.983296,0.0,full,US
EV_REC_82917,VF8VNF_0058,8,69,2026-01-09T17:15:00,0.0,0,30.3,280.0,1.31,34.96,IDLE,8,560,False,69,40.748979,-73.978693,0.0,full,US
EV_REC_82918,VF8VNF_0058,8,70,2026-01-09T17:30:00,0.0,0,28.99,280.0,-3.9,35.53,IDLE,8,560,False,70,40.748855,-73.972321,0.0,full,US
EV_REC_82919,VF8VNF_0058,8,71,2026-01-09T17:45:00,0.0,0,29.15,280.0,-2.41,42.34,IDLE,8,560,False,71,40.750113,-73.987549,0.0,full,US
EV_REC_82920,VF8VNF_0058,8,72,2026-01-09T18:00:00,0.0,0,30.27,280.0,3.72,21.49,IDLE,8,560,False,72,40.745941,-73.979895,0.0,full,US
EV_REC_82921,VF8VNF_0058,8,73,2026-01-09T18:15:00,0.0,0,28.74,280.0,-0.56,30.38,IDLE,8,560,False,73,40.747419,-73.970512,0.0,full,US
EV_REC_82922,VF8VNF_0058,8,74,2026-01-09T18:30:00,0.0,0,30.68,280.0,-3.91,40.41,IDLE,8,560,False,74,40.755835,-73.981757,0.0,full,US
EV_REC_82923,VF8VNF_0058,8,75,2026-01-09T18:45:00,0.0,0,28.28,280.0,-1.49,32.71,IDLE,8,560,False,75,40.747239,-73.984705,0.0,full,US
EV_REC_82924,VF8VNF_0058,8,76,2026-01-09T19:00:00,0.0,0,28.04,280.0,-37.18,35.97,CHARGING,8,560,False,76,40.750424,-73.970108,0.0,full,US
EV_REC_82925,VF8VNF_0058,8,77,2026-01-09T19:15:00,0.0,0,31.04,280.0,-29.88,31.51,CHARGING,8,560,False,77,40.752567,-73.976257,0.0,full,US
EV_REC_82926,VF8VNF_0058,8,78,2026-01-09T19:30:00,0.0,0,33.96,280.0,-31.31,35.78,CHARGING,8,560,False,78,40.751485,-73.978850,0.0,full,US
EV_REC_82927,VF8VNF_0058,8,79,2026-01-09T19:45:00,0.0,0,32.98,280.0,-35.74,40.14,CHARGING,8,560,False,79,40.748359,-73.975138,0.0,full,US
EV_REC_82928,VF8VNF_0058,8,80,2026-01-09T20:00:00,0.0,0,35.58,280.0,-45.83,34.77,CHARGING,8,560,False,80,40.749705,-73.964397,0.0,full,US
EV_REC_82929,VF8VNF_0058,8,81,2026-01-09T20:15:00,0.0,0,38.58,280.0,-59.54,29.38,CHARGING,8,560,False,81,40.761356,-73.977364,0.0,full,US
EV_REC_82930,VF8VNF_0058,8,82,2026-01-09T20:30:00,0.0,0,40.29,280.0,-27.01,28.98,CHARGING,8,560,False,82,40.747647,-73.975951,0.0,full,US
EV_REC_82931,VF8VNF_0058,8,83,2026-01-09T20:45:00,0.0,0,41.74,280.0,-42.73,31.78,CHARGING,8,560,False,83,40.750613,-73.970535,0.0,full,US
EV_REC_82932,VF8VNF_0058,8,84,2026-01-09T21:00:00,0.0,0,46.62,280.0,-40.23,36.95,CHARGING,8,560,False,84,40.755461,-73.986019,0.0,full,US
EV_REC_82933,VF8VNF_0058,8,85,2026-01-09T21:15:00,0.0,0,47.94,280.0,-51.61,26.79,CHARGING,8,560,False,85,40.749757,-73.979024,0.0,full,US
EV_REC_82934,VF8VNF_0058,8,86,2026-01-09T21:30:00,0.0,0,48.99,280.0,-29.92,24.57,CHARGING,8,560,False,86,40.751191,-73.973774,0.0,full,US
EV_REC_82935,VF8VNF_0058,8,87,2026-01-09T21:45:00,0.0,0,50.14,280.0,-30.53,30.18,CHARGING,8,560,False,87,40.749175,-73.975193,0.0,full,US
EV_REC_82936,VF8VNF_0058,8,88,2026-01-09T22:00:00,0.0,0,51.48,280.0,-29.03,30.62,CHARGING,8,560,False,88,40.751386,-73.969669,0.0,full,US
EV_REC_82937,VF8VNF_0058,8,89,2026-01-09T22:15:00,0.0,0,54.06,280.0,-41.37,27.34,CHARGING,8,560,False,89,40.750949,-73.974840,0.0,full,US
EV_REC_82938,VF8VNF_0058,8,90,2026-01-09T22:30:00,0.0,0,56.81,280.0,-39.28,27.65,CHARGING,8,560,False,90,40.747789,-73.986304,0.0,full,US
EV_REC_82939,VF8VNF_0058,8,91,2026-01-09T22:45:00,0.0,0,57.45,280.0,-43.78,37.81,CHARGING,8,560,False,91,40.746046,-73.969872,0.0,full,US
EV_REC_82940,VF8VNF_0058,8,92,2026-01-09T23:00:00,0.0,0,59.81,280.0,-46.23,38.71,CHARGING,8,560,False,92,40.748871,-73.968178,0.0,full,US
EV_REC_82941,VF8VNF_0058,8,93,2026-01-09T23:15:00,0.0,0,61.69,280.0,-23.44,33.33,CHARGING,8,560,False,93,40.750701,-73.965191,0.0,full,US
EV_REC_82942,VF8VNF_0058,8,94,2026-01-09T23:30:00,0.0,0,61.42,280.0,-34.83,30.18,CHARGING,8,560,False,94,40.751151,-73.975400,0.0,full,US
EV_REC_82943,VF8VNF_0058,8,95,2026-01-09T23:45:00,0.0,0,66.57,280.0,-43.46,34.58,CHARGING,8,560,False,95,40.753074,-73.978447,0.0,full,US
EV_REC_82944,VF8VNF_0058,9,0,2026-01-10T00:00:00,0.0,0,67.49,280.0,-42.94,29.12,CHARGING,9,560,False,0,40.750295,-73.975138,0.0,full,US
EV_REC_82945,VF8VNF_0058,9,1,2026-01-10T00:15:00,0.0,0,71.52,280.0,-40.95,35.05,CHARGING,9,560,False,1,40.745234,-73.978115,0.0,full,US
EV_REC_82946,VF8VNF_0058,9,2,2026-01-10T00:30:00,0.0,0,71.77,280.0,-46.74,27.31,CHARGING,9,560,False,2,40.748637,-73.967810,0.0,full,US
EV_REC_82947,VF8VNF_0058,9,3,2026-01-10T00:45:00,0.0,0,71.73,280.0,-38.52,29.03,CHARGING,9,560,False,3,40.751533,-73.978060,0.0,full,US
EV_REC_82948,VF8VNF_0058,9,4,2026-01-10T01:00:00,0.0,0,72.61,280.0,-34.58,34.51,CHARGING,9,560,False,4,40.751635,-73.989744,0.0,full,US
EV_REC_82949,VF8VNF_0058,9,5,2026-01-10T01:15:00,0.0,0,75.7,280.0,-28.91,37.12,CHARGING,9,560,False,5,40.748841,-73.976244,0.0,full,US
EV_REC_82950,VF8VNF_0058,9,6,2026-01-10T01:30:00,0.0,0,76.92,280.0,-40.07,24.94,CHARGING,9,560,False,6,40.745227,-73.977603,0.0,full,US
EV_REC_82951,VF8VNF_0058,9,7,2026-01-10T01:45:00,0.0,0,77.53,280.0,-35.55,33.02,CHARGING,9,560,False,7,40.751974,-73.977156,0.0,full,US
EV_REC_82952,VF8VNF_0058,9,8,2026-01-10T02:00:00,0.0,0,79.2,280.0,-34.52,34.91,CHARGING,9,560,False,8,40.747059,-73.980537,0.0,full,US
EV_REC_82953,VF8VNF_0058,9,9,2026-01-10T02:15:00,0.0,0,81.75,280.0,-40.68,38.54,CHARGING,9,560,False,9,40.748938,-73.982550,0.0,full,US
EV_REC_82954,VF8VNF_0058,9,10,2026-01-10T02:30:00,0.0,0,82.77,280.0,-43.97,36.66,CHARGING,9,560,False,10,40.753849,-73.973639,0.0,full,US
EV_REC_82955,VF8VNF_0058,9,11,2026-01-10T02:45:00,0.0,0,84.15,280.0,-31.98,40.92,CHARGING,9,560,False,11,40.750747,-73.972389,0.0,full,US
EV_REC_82956,VF8VNF_0058,9,12,2026-01-10T03:00:00,0.0,0,88.53,280.0,-39.83,39.47,CHARGING,9,560,False,12,40.747489,-73.978378,0.0,full,US
EV_REC_82957,VF8VNF_0058,9,13,2026-01-10T03:15:00,0.0,0,86.99,280.0,-40.34,26.66,CHARGING,9,560,False,13,40.746573,-73.968560,0.0,full,US
EV_REC_82958,VF8VNF_0058,9,14,2026-01-10T03:30:00,0.0,0,90.34,280.0,-30.88,26.13,CHARGING,9,560,False,14,40.752865,-73.967388,0.0,full,US
EV_REC_82959,VF8VNF_0058,9,15,2026-01-10T03:45:00,0.0,0,90.94,280.0,-49.62,33.56,CHARGING,9,560,False,15,40.754648,-73.970629,0.0,full,US
EV_REC_82960,VF8VNF_0058,9,16,2026-01-10T04:00:00,0.0,0,92.58,280.0,-43.98,34.05,CHARGING,9,560,False,16,40.748683,-73.971618,0.0,full,US
EV_REC_82961,VF8VNF_0058,9,17,2026-01-10T04:15:00,0.0,0,93.2,280.0,-2.3,37.86,IDLE,9,560,False,17,40.746858,-73.978700,0.0,full,US
EV_REC_82962,VF8VNF_0058,9,18,2026-01-10T04:30:00,0.0,0,92.91,280.0,0.87,31.74,IDLE,9,560,False,18,40.747907,-73.976544,0.0,full,US
EV_REC_82963,VF8VNF_0058,9,19,2026-01-10T04:45:00,0.0,0,93.13,280.0,3.42,29.44,IDLE,9,560,False,19,40.755595,-73.979065,0.0,full,US
EV_REC_82964,VF8VNF_0058,9,20,2026-01-10T05:00:00,0.0,0,93.18,280.0,-3.22,30.23,IDLE,9,560,False,20,40.751825,-73.974064,0.0,full,US
EV_REC_82965,VF8VNF_0058,9,21,2026-01-10T05:15:00,0.0,0,93.67,280.0,-5.4,25.9,IDLE,9,560,False,21,40.749808,-73.976618,0.0,full,US
EV_REC_82966,VF8VNF_0058,9,22,2026-01-10T05:30:00,0.0,0,94.74,280.0,-2.44,39.08,IDLE,9,560,False,22,40.751209,-73.977853,0.0,full,US
EV_REC_82967,VF8VNF_0058,9,23,2026-01-10T05:45:00,0.0,0,94.45,280.0,2.93,35.59,IDLE,9,560,False,23,40.750255,-73.977579,0.0,full,US
EV_REC_82968,VF8VNF_0058,9,24,2026-01-10T06:00:00,26.84,2504,93.41,280.0,13.47,43.56,DRIVING_PASSENGER,9,560,False,24,40.767899,-73.944135,0.458,full,US
EV_REC_82969,VF8VNF_0058,9,25,2026-01-10T06:15:00,19.09,1760,91.03,280.0,0.0,39.52,DRIVING_PASSENGER,9,560,False,25,40.786855,-74.001167,0.048,full,US
EV_REC_82970,VF8VNF_0058,9,26,2026-01-10T06:30:00,0.0,0,89.69,280.0,-0.42,35.82,IDLE,9,560,False,26,40.749473,-73.970262,0.0,full,US
EV_REC_82971,VF8VNF_0058,9,27,2026-01-10T06:45:00,48.19,3576,89.59,280.0,11.63,30.9,DRIVING_PASSENGER,9,560,False,27,40.747876,-73.981044,-0.302,full,US
EV_REC_82972,VF8VNF_0058,9,28,2026-01-10T07:00:00,0.0,0,39.23,280.0,-1.53,34.23,IDLE,9,560,False,28,40.748444,-73.969632,0.0,full,US
EV_REC_82973,VF8VNF_0058,9,29,2026-01-10T07:15:00,55.01,3591,88.03,280.0,15.99,31.97,DRIVING_PASSENGER,9,560,False,29,40.755959,-73.980183,-0.52,full,US
EV_REC_82974,VF8VNF_0058,9,30,2026-01-10T07:30:00,0.0,0,36.57,280.0,-1.7,29.84,IDLE,9,560,False,30,40.752007,-73.970089,0.0,full,US
EV_REC_82975,VF8VNF_0058,9,31,2026-01-10T07:45:00,38.54,3188,86.98,280.0,30.75,41.74,DRIVING_PASSENGER,9,560,False,31,40.744217,-73.946349,-0.192,full,US
EV_REC_82976,VF8VNF_0058,9,32,2026-01-10T08:00:00,0.0,0,37.86,280.0,5.06,28.65,IDLE,9,560,False,32,40.750985,-73.967915,0.0,full,US
EV_REC_82977,VF8VNF_0058,9,33,2026-01-10T08:15:00,23.81,1606,84.29,280.0,32.37,30.71,DRIVING_PASSENGER,9,560,False,33,40.757728,-74.024711,-0.2,full,US
EV_REC_82978,VF8VNF_0058,9,34,2026-01-10T08:30:00,34.17,2233,84.11,280.0,7.66,33.05,DRIVING_PASSENGER,9,560,False,34,40.772106,-73.952144,-0.02,full,US
EV_REC_82979,VF8VNF_0058,9,35,2026-01-10T08:45:00,0.0,0,35.37,280.0,2.14,33.29,IDLE,9,560,False,35,40.751519,-73.972342,0.0,full,US
EV_REC_82980,VF8VNF_0058,9,36,2026-01-10T09:00:00,0.0,0,37.2,280.0,-0.13,39.46,IDLE,9,560,False,36,40.751639,-73.972194,0.0,full,US
EV_REC_82981,VF8VNF_0058,9,37,2026-01-10T09:15:00,0.0,0,36.44,280.0,0.19,35.64,IDLE,9,560,False,37,40.749694,-73.982783,0.0,full,US
EV_REC_82982,VF8VNF_0058,9,38,2026-01-10T09:30:00,0.0,0,38.56,280.0,-1.16,28.91,IDLE,9,560,False,38,40.743831,-73.980543,0.0,full,US
EV_REC_82983,VF8VNF_0058,9,39,2026-01-10T09:45:00,0.0,0,38.27,280.0,-3.02,31.44,IDLE,9,560,False,39,40.748736,-73.972588,0.0,full,US
EV_REC_82984,VF8VNF_0058,9,40,2026-01-10T10:00:00,0.0,0,37.04,280.0,-0.49,24.28,IDLE,9,560,False,40,40.754767,-73.989438,0.0,full,US
EV_REC_82985,VF8VNF_0058,9,41,2026-01-10T10:15:00,0.0,0,48.67,280.0,-39.61,37.56,CHARGING,9,560,False,41,40.750870,-73.978458,0.0,full,US
EV_REC_82986,VF8VNF_0058,9,42,2026-01-10T10:30:00,0.0,0,58.34,280.0,-34.5,29.04,CHARGING,9,560,False,42,40.747816,-73.980015,0.0,full,US
EV_REC_82987,VF8VNF_0058,9,43,2026-01-10T10:45:00,0.0,0,71.41,280.0,-54.71,27.57,CHARGING,9,560,False,43,40.746394,-73.972450,0.0,full,US
EV_REC_82988,VF8VNF_0058,9,44,2026-01-10T11:00:00,0.0,0,83.49,280.0,-39.98,31.22,CHARGING,9,560,False,44,40.753695,-73.978551,0.0,full,US
EV_REC_82989,VF8VNF_0058,9,45,2026-01-10T11:15:00,30.43,2062,74.46,280.0,17.06,31.66,DRIVING_PASSENGER,9,560,False,45,40.729574,-73.929442,-0.156,full,US
EV_REC_82990,VF8VNF_0058,9,46,2026-01-10T11:30:00,0.0,0,37.76,280.0,1.76,20.0,IDLE,9,560,False,46,40.750747,-73.979143,0.0,full,US
EV_REC_82991,VF8VNF_0058,9,47,2026-01-10T11:45:00,50.85,3456,72.91,280.0,23.75,26.76,DRIVING_PASSENGER,9,560,False,47,40.767163,-73.974659,-0.63,full,US
EV_REC_82992,VF8VNF_0058,9,48,2026-01-10T12:00:00,0.0,0,36.67,280.0,-0.13,42.9,IDLE,9,560,False,48,40.751897,-73.972942,0.0,full,US
EV_REC_82993,VF8VNF_0058,9,49,2026-01-10T12:15:00,32.32,2411,73.56,280.0,33.06,31.01,DRIVING_PASSENGER,9,560,False,49,40.752745,-73.978879,-0.435,full,US
EV_REC_82994,VF8VNF_0058,9,50,2026-01-10T12:30:00,0.0,0,37.88,280.0,1.12,38.6,IDLE,9,560,False,50,40.751156,-73.974802,0.0,full,US
EV_REC_82995,VF8VNF_0058,9,51,2026-01-10T12:45:00,70.64,5187,67.49,280.0,23.81,36.92,DRIVING_PASSENGER,9,560,False,51,40.782369,-73.980240,0.022,full,US
EV_REC_82996,VF8VNF_0058,9,52,2026-01-10T13:00:00,0.0,0,36.82,280.0,3.28,41.88,IDLE,9,560,False,52,40.745901,-73.987486,0.0,full,US
EV_REC_82997,VF8VNF_0058,9,53,2026-01-10T13:15:00,23.49,1861,67.88,280.0,7.88,28.58,DRIVING_PASSENGER,9,560,False,53,40.766726,-73.963720,-0.704,full,US
EV_REC_82998,VF8VNF_0058,9,54,2026-01-10T13:30:00,0.0,0,36.85,280.0,0.13,26.42,IDLE,9,560,False,54,40.751824,-73.981829,0.0,full,US
EV_REC_82999,VF8VNF_0058,9,55,2026-01-10T13:45:00,0.0,0,67.62,280.0,-1.83,30.06,IDLE,9,560,False,55,40.741757,-73.979031,0.0,full,US
EV_REC_83000,VF8VNF_0058,9,56,2026-01-10T14:00:00,39.09,3291,65.87,280.0,41.44,28.54,DRIVING_PASSENGER,9,560,False,56,40.757739,-74.019131,0.324,full,US
EV_REC_83001,VF8VNF_0058,9,57,2026-01-10T14:15:00,0.0,0,64.59,280.0,0.99,26.57,IDLE,9,560,False,57,40.748516,-73.977615,0.0,full,US
EV_REC_83002,VF8VNF_0058,9,58,2026-01-10T14:30:00,36.69,2593,63.55,280.0,0.0,35.64,DRIVING_PASSENGER,9,560,False,58,40.747124,-74.011474,-0.305,full,US
EV_REC_83003,VF8VNF_0058,9,59,2026-01-10T14:45:00,0.0,0,38.57,280.0,-3.0,39.32,IDLE,9,560,False,59,40.747659,-73.968443,0.0,full,US
EV_REC_83004,VF8VNF_0058,9,60,2026-01-10T15:00:00,23.44,1485,59.35,280.0,14.92,34.73,DRIVING_PASSENGER,9,560,False,60,40.726985,-74.026160,-0.15,full,US
EV_REC_83005,VF8VNF_0058,9,61,2026-01-10T15:15:00,28.98,2516,62.66,280.0,33.0,29.44,DRIVING_PASSENGER,9,560,False,61,40.793261,-73.970995,0.074,full,US
EV_REC_83006,VF8VNF_0058,9,62,2026-01-10T15:30:00,33.35,2579,60.53,280.0,7.45,31.93,DEADHEAD,9,560,False,62,40.790700,-73.952901,-0.307,full,US
EV_REC_83007,VF8VNF_0058,9,63,2026-01-10T15:45:00,38.38,2667,60.04,280.0,47.07,31.43,DRIVING_PASSENGER,9,560,False,63,40.747855,-73.992592,0.527,full,US
EV_REC_83008,VF8VNF_0058,9,64,2026-01-10T16:00:00,47.89,3362,58.62,280.0,46.66,33.21,DRIVING_PASSENGER,9,560,False,64,40.775371,-73.978251,-0.147,full,US
EV_REC_83009,VF8VNF_0058,9,65,2026-01-10T16:15:00,0.0,0,58.65,280.0,0.06,39.99,IDLE,9,560,False,65,40.748340,-73.976252,0.0,full,US
EV_REC_83010,VF8VNF_0058,9,66,2026-01-10T16:30:00,36.06,2547,56.37,280.0,16.24,32.83,DEADHEAD,9,560,False,66,40.760861,-73.988439,0.449,full,US
EV_REC_83011,VF8VNF_0058,9,67,2026-01-10T16:45:00,0.0,0,37.74,280.0,-0.04,29.58,IDLE,9,560,False,67,40.744859,-73.971904,0.0,full,US
EV_REC_83012,VF8VNF_0058,9,68,2026-01-10T17:00:00,31.12,2283,55.4,280.0,8.15,30.98,DEADHEAD,9,560,False,68,40.752709,-73.973129,-0.058,full,US
EV_REC_83013,VF8VNF_0058,9,69,2026-01-10T17:15:00,0.0,0,38.46,280.0,2.15,35.44,IDLE,9,560,False,69,40.749473,-73.975652,0.0,full,US
EV_REC_83014,VF8VNF_0058,9,70,2026-01-10T17:30:00,0.0,0,37.64,280.0,-3.35,29.86,IDLE,9,560,False,70,40.746732,-73.978473,0.0,full,US
EV_REC_83015,VF8VNF_0058,9,71,2026-01-10T17:45:00,0.0,0,38.88,280.0,-0.26,36.26,IDLE,9,560,False,71,40.745405,-73.977920,0.0,full,US
EV_REC_83016,VF8VNF_0058,9,72,2026-01-10T18:00:00,0.0,0,36.79,280.0,-1.04,26.01,IDLE,9,560,False,72,40.751767,-73.985957,0.0,full,US
EV_REC_83017,VF8VNF_0058,9,73,2026-01-10T18:15:00,0.0,0,37.15,280.0,0.52,41.32,IDLE,9,560,False,73,40.750997,-73.978523,0.0,full,US
EV_REC_83018,VF8VNF_0058,9,74,2026-01-10T18:30:00,0.0,0,35.66,280.0,1.13,37.43,IDLE,9,560,False,74,40.747003,-73.979730,0.0,full,US
EV_REC_83019,VF8VNF_0058,9,75,2026-01-10T18:45:00,0.0,0,36.74,280.0,-0.47,35.02,IDLE,9,560,False,75,40.751004,-73.972865,0.0,full,US
EV_REC_83020,VF8VNF_0058,9,76,2026-01-10T19:00:00,0.0,0,36.73,280.0,-0.76,20.0,IDLE,9,560,False,76,40.750505,-73.980357,0.0,full,US
EV_REC_83021,VF8VNF_0058,9,77,2026-01-10T19:15:00,0.0,0,37.54,280.0,-33.06,34.0,CHARGING,9,560,False,77,40.753211,-73.977070,0.0,full,US
EV_REC_83022,VF8VNF_0058,9,78,2026-01-10T19:30:00,0.0,0,37.61,280.0,-34.38,28.19,CHARGING,9,560,False,78,40.751985,-73.976734,0.0,full,US
