trip_id,vehicle_vin,driver_id,pickup_datetime,dropoff_datetime,assigned_day_index,trip_distance_km,fare_amount,currency_unverified,tip_amount,total_fare,pickup_latitude,pickup_longitude,vehicle_type,event_sequence_index
XANH_TRIP_7643,VF8VNF_0045,DRV_XANH_0045,2026-01-01T14:36:00,2026-01-01T14:51:00,0,2.414,312649.0,True,76558.0,389207.0,20.987692,105.793655,VF_e34_TAXI,7
XANH_TRIP_7644,VF8VNF_0045,DRV_XANH_0045,2026-01-01T15:10:00,2026-01-01T15:27:00,0,6.437,283815.0,True,29011.0,312826.0,20.983702,105.898486,VF_e34_TAXI,8
XANH_TRIP_7645,VF8VNF_0045,DRV_XANH_0045,2026-01-01T15:32:00,2026-01-01T15:47:00,0,13.358,260736.0,True,74163.0,334899.0,21.067606,105.784621,VF_e34_TAXI,9
XANH_TRIP_7646,VF8VNF_0045,DRV_XANH_0045,2026-01-01T16:04:00,2026-01-01T16:19:00,0,24.14,428935.0,True,14488.0,443423.0,21.025281,105.892339,VF_e34_TAXI,10
XANH_TRIP_7647,VF8VNF_0045,DRV_XANH_0045,2026-01-01T16:24:00,2026-01-01T16:44:00,0,16.898,111145.0,True,85779.0,196924.0,21.068865,105.846037,VF_e34_TAXI,11
XANH_TRIP_7648,VF8VNF_0045,DRV_XANH_0045,2026-01-01T17:23:00,2026-01-01T17:45:00,0,4.989,315890.0,True,19738.0,335628.0,21.067308,105.819748,VF_e34_TAXI,12
XANH_TRIP_7649,VF8VNF_0045,DRV_XANH_0045,2026-01-02T07:00:00,2026-01-02T07:21:00,1,3.701,223185.0,True,73673.0,296858.0,21.071159,105.767005,VF_e34_TAXI,0
XANH_TRIP_7650,VF8VNF_0045,DRV_XANH_0045,2026-01-02T07:26:00,2026-01-02T07:48:00,1,18.347,261630.0,True,33960.0,295590.0,20.98744,105.822396,VF_e34_TAXI,1
XANH_TRIP_7651,VF8VNF_0045,DRV_XANH_0045,2026-01-02T08:36:00,2026-01-02T09:00:00,1,19.473,153055.0,True,43524.0,196579.0,21.070488,105.801885,VF_e34_TAXI,2
XANH_TRIP_7652,VF8VNF_0045,DRV_XANH_0045,2026-01-02T11:46:00,2026-01-02T12:02:00,1,9.012,148529.0,True,85749.0,234278.0,21.071409,105.764539,VF_e34_TAXI,3
XANH_TRIP_7653,VF8VNF_0045,DRV_XANH_0045,2026-01-02T12:16:00,2026-01-02T12:37:00,1,20.6,332654.0,True,18838.0,351492.0,21.01772,105.871288,VF_e34_TAXI,4
XANH_TRIP_7654,VF8VNF_0045,DRV_XANH_0045,2026-01-02T12:42:00,2026-01-02T13:04:00,1,16.093,146741.0,True,25085.0,171826.0,21.045445,105.833824,VF_e34_TAXI,5
XANH_TRIP_7655,VF8VNF_0045,DRV_XANH_0045,2026-01-02T13:09:00,2026-01-02T13:30:00,1,6.116,208600.0,True,10433.0,219033.0,21.081074,105.806757,VF_e34_TAXI,6
XANH_TRIP_7656,VF8VNF_0045,DRV_XANH_0045,2026-01-02T13:55:00,2026-01-02T14:12:00,1,17.864,354503.0,True,72926.0,427429.0,21.072265,105.763548,VF_e34_TAXI,7
XANH_TRIP_7657,VF8VNF_0045,DRV_XANH_0045,2026-01-02T15:14:00,2026-01-02T15:35:00,1,13.518,174010.0,True,42426.0,216436.0,20.990879,105.779147,VF_e34_TAXI,8
XANH_TRIP_7658,VF8VNF_0045,DRV_XANH_0045,2026-01-02T16:06:00,2026-01-02T16:23:00,1,14.806,449275.0,True,25872.0,475147.0,20.985514,105.76913,VF_e34_TAXI,9
XANH_TRIP_7659,VF8VNF_0045,DRV_XANH_0045,2026-01-02T16:38:00,2026-01-02T16:57:00,1,12.714,239055.0,True,29174.0,268229.0,21.041947,105.831065,VF_e34_TAXI,10
XANH_TRIP_7660,VF8VNF_0045,DRV_XANH_0045,2026-01-03T06:45:00,2026-01-03T07:05:00,2,20.117,219329.0,True,49506.0,268835.0,21.047498,105.774795,VF_e34_TAXI,0
XANH_TRIP_7661,VF8VNF_0045,DRV_XANH_0045,2026-01-03T07:14:00,2026-01-03T07:39:00,2,2.414,234472.0,True,17292.0,251764.0,20.992117,105.776548,VF_e34_TAXI,1
XANH_TRIP_7662,VF8VNF_0045,DRV_XANH_0045,2026-01-03T07:44:00,2026-01-03T08:07:00,2,4.184,56159.0,True,19271.0,75430.0,21.071314,105.899792,VF_e34_TAXI,2
XANH_TRIP_7663,VF8VNF_0045,DRV_XANH_0045,2026-01-03T15:14:00,2026-01-03T15:29:00,2,11.587,543712.0,True,9123.0,552835.0,21.088379,105.884298,VF_e34_TAXI,3
XANH_TRIP_7664,VF8VNF_0045,DRV_XANH_0045,2026-01-03T15:34:00,2026-01-03T15:49:00,2,3.701,283367.0,True,13997.0,297364.0,21.044953,105.869483,VF_e34_TAXI,4
XANH_TRIP_7665,VF8VNF_0045,DRV_XANH_0045,2026-01-03T16:07:00,2026-01-03T16:32:00,2,23.014,51968.0,True,26987.0,78955.0,21.060849,105.849943,VF_e34_TAXI,5
XANH_TRIP_7666,VF8VNF_0045,DRV_XANH_0045,2026-01-03T16:37:00,2026-01-03T16:54:00,2,31.543,124780.0,True,200000.0,324780.0,20.966246,105.771256,VF_e34_TAXI,6
XANH_TRIP_7667,VF8VNF_0045,DRV_XANH_0045,2026-01-03T17:02:00,2026-01-03T17:19:00,2,4.506,407924.0,True,40299.0,448223.0,21.004689,105.836777,VF_e34_TAXI,7
XANH_TRIP_7668,VF8VNF_0045,DRV_XANH_0045,2026-01-03T17:24:00,2026-01-03T17:45:00,2,16.576,366126.0,True,27100.0,393226.0,21.043989,105.798229,VF_e34_TAXI,8
XANH_TRIP_7669,VF8VNF_0045,DRV_XANH_0045,2026-01-03T17:54:00,2026-01-03T18:00:00,2,11.748,249169.0,True,82459.0,331628.0,21.065759,105.878705,VF_e34_TAXI,9
XANH_TRIP_7670,VF8VNF_0045,DRV_XANH_0045,2026-01-04T06:00:00,2026-01-04T06:23:00,3,20.117,311419.0,True,7491.0,318910.0,21.078742,105.759005,VF_e34_TAXI,0
XANH_TRIP_7671,VF8VNF_0045,DRV_XANH_0045,2026-01-04T06:39:00,2026-01-04T06:56:00,3,18.025,427203.0,True,55865.0,483068.0,20.955149,105.840318,VF_e34_TAXI,1
XANH_TRIP_7672,VF8VNF_0045,DRV_XANH_0045,2026-01-04T07:01:00,2026-01-04T07:24:00,3,23.979,328686.0,True,10857.0,339543.0,20.957564,105.836798,VF_e34_TAXI,2
XANH_TRIP_7673,VF8VNF_0045,DRV_XANH_0045,2026-01-04T07:56:00,2026-01-04T08:14:00,3,3.219,359197.0,True,13327.0,372524.0,21.020876,105.802908,VF_e34_TAXI,3
XANH_TRIP_7674,VF8VNF_0045,DRV_XANH_0045,2026-01-04T08:30:00,2026-01-04T08:45:00,3,31.382,401274.0,True,7370.0,408644.0,21.084326,105.802509,VF_e34_TAXI,4
XANH_TRIP_7675,VF8VNF_0045,DRV_XANH_0045,2026-01-04T12:34:00,2026-01-04T12:51:00,3,16.898,303987.0,True,44777.0,348764.0,21.092675,105.804545,VF_e34_TAXI,5
XANH_TRIP_7676,VF8VNF_0045,DRV_XANH_0045,2026-01-04T12:56:00,2026-01-04T13:18:00,3,28.968,289403.0,True,46371.0,335774.0,21.091284,105.804622,VF_e34_TAXI,6
XANH_TRIP_7677,VF8VNF_0045,DRV_XANH_0045,2026-01-04T13:32:00,2026-01-04T13:47:00,3,12.875,336733.0,True,43551.0,380284.0,20.976549,105.777608,VF_e34_TAXI,7
XANH_TRIP_7678,VF8VNF_0045,DRV_XANH_0045,2026-01-04T13:52:00,2026-01-04T14:15:00,3,31.06,370429.0,True,173209.0,543638.0,20.984006,105.766676,VF_e34_TAXI,8
XANH_TRIP_7679,VF8VNF_0045,DRV_XANH_0045,2026-01-04T14:30:00,2026-01-04T14:49:00,3,1.931,217653.0,True,30437.0,248090.0,21.064465,105.814766,VF_e34_TAXI,9
XANH_TRIP_7680,VF8VNF_0045,DRV_XANH_0045,2026-01-04T15:49:00,2026-01-04T16:10:00,3,24.784,233467.0,True,36620.0,270087.0,21.055833,105.789743,VF_e34_TAXI,10
XANH_TRIP_7681,VF8VNF_0045,DRV_XANH_0045,2026-01-04T16:25:00,2026-01-04T16:41:00,3,27.681,481574.0,True,19395.0,500969.0,21.085068,105.814355,VF_e34_TAXI,11
XANH_TRIP_7682,VF8VNF_0045,DRV_XANH_0045,2026-01-04T16:55:00,2026-01-04T17:18:00,3,5.955,91867.0,True,69715.0,161582.0,21.050615,105.769483,VF_e34_TAXI,12
XANH_TRIP_7683,VF8VNF_0045,DRV_XANH_0045,2026-01-05T06:00:00,2026-01-05T06:22:00,4,25.267,38837.0,True,16604.0,55441.0,21.040031,105.888068,VF_e34_TAXI,0
XANH_TRIP_7684,VF8VNF_0045,DRV_XANH_0045,2026-01-05T06:42:00,2026-01-05T07:05:00,4,4.828,339806.0,True,9240.0,349046.0,21.008072,105.846294,VF_e34_TAXI,1
XANH_TRIP_7685,VF8VNF_0045,DRV_XANH_0045,2026-01-05T08:36:00,2026-01-05T08:51:00,4,16.576,423570.0,True,85313.0,508883.0,21.091899,105.778515,VF_e34_TAXI,2
XANH_TRIP_7686,VF8VNF_0045,DRV_XANH_0045,2026-01-05T08:56:00,2026-01-05T09:21:00,4,2.575,55098.0,True,38468.0,93566.0,20.967794,105.87798,VF_e34_TAXI,3
XANH_TRIP_7687,VF8VNF_0045,DRV_XANH_0045,2026-01-05T15:03:00,2026-01-05T15:18:00,4,8.369,365343.0,True,29329.0,394672.0,20.962717,105.806882,VF_e34_TAXI,4
XANH_TRIP_7688,VF8VNF_0045,DRV_XANH_0045,2026-01-05T15:23:00,2026-01-05T15:42:00,4,14.645,551815.0,True,27688.0,579503.0,21.033363,105.802048,VF_e34_TAXI,5
XANH_TRIP_7689,VF8VNF_0045,DRV_XANH_0045,2026-01-05T15:47:00,2026-01-05T16:08:00,4,23.657,53086.0,True,13889.0,66975.0,21.012192,105.833264,VF_e34_TAXI,6
XANH_TRIP_7690,VF8VNF_0045,DRV_XANH_0045,2026-01-05T16:13:00,2026-01-05T16:34:00,4,13.518,280015.0,True,50386.0,330401.0,21.064456,105.892263,VF_e34_TAXI,7
XANH_TRIP_7691,VF8VNF_0045,DRV_XANH_0045,2026-01-05T16:50:00,2026-01-05T17:14:00,4,5.15,477159.0,True,39398.0,516557.0,20.972645,105.837522,VF_e34_TAXI,8
XANH_TRIP_7692,VF8VNF_0045,DRV_XANH_0045,2026-01-05T17:32:00,2026-01-05T17:48:00,4,25.91,398536.0,True,33360.0,431896.0,21.055287,105.863644,VF_e34_TAXI,9
XANH_TRIP_7693,VF8VNF_0045,DRV_XANH_0045,2026-01-06T06:43:00,2026-01-06T07:04:00,5,1.448,547792.0,True,64570.0,612362.0,21.055682,105.892061,VF_e34_TAXI,0
XANH_TRIP_7694,VF8VNF_0045,DRV_XANH_0045,2026-01-06T07:09:00,2026-01-06T07:31:00,5,24.14,70465.0,True,20546.0,91011.0,21.006809,105.828232,VF_e34_TAXI,1
XANH_TRIP_7695,VF8VNF_0045,DRV_XANH_0045,2026-01-06T07:36:00,2026-01-06T07:55:00,5,14.323,403174.0,True,24209.0,427383.0,20.963846,105.868407,VF_e34_TAXI,2
XANH_TRIP_7696,VF8VNF_0045,DRV_XANH_0045,2026-01-06T08:00:00,2026-01-06T08:25:00,5,24.945,447264.0,True,42569.0,489833.0,20.982752,105.81239,VF_e34_TAXI,3
XANH_TRIP_7697,VF8VNF_0045,DRV_XANH_0045,2026-01-06T14:58:00,2026-01-06T15:23:00,5,10.139,386187.0,True,8929.0,395116.0,21.060597,105.841721,VF_e34_TAXI,4
XANH_TRIP_7698,VF8VNF_0045,DRV_XANH_0045,2026-01-06T15:28:00,2026-01-06T15:43:00,5,3.541,342656.0,True,23040.0,365696.0,21.052725,105.853576,VF_e34_TAXI,5
XANH_TRIP_7699,VF8VNF_0045,DRV_XANH_0045,2026-01-06T15:56:00,2026-01-06T16:11:00,5,19.312,126792.0,True,52289.0,179081.0,21.066027,105.86451,VF_e34_TAXI,6
XANH_TRIP_7700,VF8VNF_0045,DRV_XANH_0045,2026-01-06T17:13:00,2026-01-06T17:38:00,5,1.127,281523.0,True,41744.0,323267.0,21.023412,105.785747,VF_e34_TAXI,7
XANH_TRIP_7701,VF8VNF_0045,DRV_XANH_0045,2026-01-07T06:00:00,2026-01-07T06:16:00,6,27.842,529687.0,True,88208.0,617895.0,20.964854,105.829945,VF_e34_TAXI,0
XANH_TRIP_7702,VF8VNF_0045,DRV_XANH_0045,2026-01-07T07:12:00,2026-01-07T07:31:00,6,16.254,86167.0,True,37951.0,124118.0,21.05705,105.873169,VF_e34_TAXI,1
XANH_TRIP_7703,VF8VNF_0045,DRV_XANH_0045,2026-01-07T07:36:00,2026-01-07T07:56:00,6,26.071,118633.0,True,33356.0,151989.0,21.080158,105.83918,VF_e34_TAXI,2
XANH_TRIP_7704,VF8VNF_0045,DRV_XANH_0045,2026-01-07T08:06:00,2026-01-07T08:21:00,6,2.414,359811.0,True,24041.0,383852.0,21.087489,105.8693,VF_e34_TAXI,3
XANH_TRIP_7705,VF8VNF_0045,DRV_XANH_0045,2026-01-07T08:26:00,2026-01-07T08:42:00,6,22.692,531419.0,True,18255.0,549674.0,21.054659,105.757686,VF_e34_TAXI,4
XANH_TRIP_7706,VF8VNF_0045,DRV_XANH_0045,2026-01-07T13:09:00,2026-01-07T13:25:00,6,8.047,111984.0,True,16112.0,128096.0,21.054914,105.803646,VF_e34_TAXI,5
XANH_TRIP_7707,VF8VNF_0045,DRV_XANH_0045,2026-01-07T13:30:00,2026-01-07T13:49:00,6,4.345,338186.0,True,15445.0,353631.0,20.968017,105.764423,VF_e34_TAXI,6
XANH_TRIP_7708,VF8VNF_0045,DRV_XANH_0045,2026-01-07T13:54:00,2026-01-07T14:17:00,6,12.714,538460.0,True,59882.0,598342.0,20.960301,105.805442,VF_e34_TAXI,7
XANH_TRIP_7709,VF8VNF_0045,DRV_XANH_0045,2026-01-07T14:36:00,2026-01-07T14:56:00,6,23.496,329580.0,True,66678.0,396258.0,20.99566,105.755285,VF_e34_TAXI,8
XANH_TRIP_7710,VF8VNF_0045,DRV_XANH_0045,2026-01-07T15:28:00,2026-01-07T15:51:00,6,5.472,459557.0,True,18427.0,477984.0,21.016976,105.880878,VF_e34_TAXI,9
XANH_TRIP_7711,VF8VNF_0045,DRV_XANH_0045,2026-01-07T15:56:00,2026-01-07T16:16:00,6,3.862,203738.0,True,37634.0,241372.0,21.033132,105.823928,VF_e34_TAXI,10
XANH_TRIP_7712,VF8VNF_0045,DRV_XANH_0045,2026-01-07T16:32:00,2026-01-07T16:52:00,6,2.253,192060.0,True,88828.0,280888.0,20.993489,105.881868,VF_e34_TAXI,11
XANH_TRIP_7713,VF8VNF_0045,DRV_XANH_0045,2026-01-07T16:57:00,2026-01-07T17:21:00,6,28.968,153111.0,True,86517.0,239628.0,21.013822,105.78034,VF_e34_TAXI,12
XANH_TRIP_7714,VF8VNF_0045,DRV_XANH_0045,2026-01-07T17:26:00,2026-01-07T17:42:00,6,18.347,303205.0,True,55855.0,359060.0,20.968192,105.845123,VF_e34_TAXI,13
XANH_TRIP_7715,VF8VNF_0045,DRV_XANH_0045,2026-01-07T17:47:00,2026-01-07T18:00:00,6,16.415,341818.0,True,70584.0,412402.0,21.038897,105.834284,VF_e34_TAXI,14
XANH_TRIP_7716,VF8VNF_0045,DRV_XANH_0045,2026-01-08T06:00:00,2026-01-08T06:20:00,7,20.6,337124.0,True,38917.0,376041.0,20.988637,105.811211,VF_e34_TAXI,0
XANH_TRIP_7717,VF8VNF_0045,DRV_XANH_0045,2026-01-08T06:33:00,2026-01-08T06:53:00,7,13.358,503758.0,True,73765.0,577523.0,20.970018,105.873762,VF_e34_TAXI,1
XANH_TRIP_7718,VF8VNF_0045,DRV_XANH_0045,2026-01-08T06:58:00,2026-01-08T07:22:00,7,10.783,299796.0,True,93976.0,393772.0,21.069703,105.75993,VF_e34_TAXI,2
XANH_TRIP_7719,VF8VNF_0045,DRV_XANH_0045,2026-01-08T07:48:00,2026-01-08T08:03:00,7,24.301,82982.0,True,200000.0,282982.0,21.000783,105.757307,VF_e34_TAXI,3
XANH_TRIP_7720,VF8VNF_0045,DRV_XANH_0045,2026-01-08T08:08:00,2026-01-08T08:26:00,7,18.668,54874.0,True,28846.0,83720.0,21.056773,105.820768,VF_e34_TAXI,4
XANH_TRIP_7721,VF8VNF_0045,DRV_XANH_0045,2026-01-08T12:52:00,2026-01-08T13:08:00,7,31.543,173619.0,True,5000.0,178619.0,20.988027,105.848127,VF_e34_TAXI,5
XANH_TRIP_7722,VF8VNF_0045,DRV_XANH_0045,2026-01-08T13:13:00,2026-01-08T13:37:00,7,18.99,534660.0,True,23132.0,557792.0,20.959168,105.807576,VF_e34_TAXI,6
XANH_TRIP_7723,VF8VNF_0045,DRV_XANH_0045,2026-01-08T14:18:00,2026-01-08T14:39:00,7,17.22,273980.0,True,86809.0,360789.0,21.040547,105.87855,VF_e34_TAXI,7
XANH_TRIP_7724,VF8VNF_0045,DRV_XANH_0045,2026-01-08T14:44:00,2026-01-08T14:59:00,7,29.612,480624.0,True,27997.0,508621.0,21.071671,105.856871,VF_e34_TAXI,8
XANH_TRIP_7725,VF8VNF_0045,DRV_XANH_0045,2026-01-08T15:08:00,2026-01-08T15:33:00,7,21.404,555559.0,True,34058.0,589617.0,21.013417,105.844523,VF_e34_TAXI,9
XANH_TRIP_7726,VF8VNF_0045,DRV_XANH_0045,2026-01-08T15:38:00,2026-01-08T15:56:00,7,6.92,466207.0,True,29139.0,495346.0,21.072853,105.859409,VF_e34_TAXI,10
XANH_TRIP_7727,VF8VNF_0045,DRV_XANH_0045,2026-01-08T16:01:00,2026-01-08T16:20:00,7,7.725,106284.0,True,12941.0,119225.0,21.012087,105.877161,VF_e34_TAXI,11
XANH_TRIP_7728,VF8VNF_0045,DRV_XANH_0045,2026-01-08T17:05:00,2026-01-08T17:26:00,7,23.014,313878.0,True,59322.0,373200.0,21.090814,105.882509,VF_e34_TAXI,12
XANH_TRIP_7729,VF8VNF_0045,DRV_XANH_0045,2026-01-08T17:58:00,2026-01-08T18:00:00,7,21.887,459222.0,True,40723.0,499945.0,20.981566,105.805606,VF_e34_TAXI,13
XANH_TRIP_7730,VF8VNF_0045,DRV_XANH_0045,2026-01-09T06:00:00,2026-01-09T06:22:00,8,30.738,550977.0,True,10400.0,561377.0,21.050102,105.88163,VF_e34_TAXI,0
XANH_TRIP_7731,VF8VNF_0045,DRV_XANH_0045,2026-01-09T06:44:00,2026-01-09T07:08:00,8,16.898,239446.0,True,47984.0,287430.0,21.078112,105.787967,VF_e34_TAXI,1
XANH_TRIP_7732,VF8VNF_0045,DRV_XANH_0045,2026-01-09T07:22:00,2026-01-09T07:41:00,8,19.151,173675.0,True,18358.0,192033.0,21.029787,105.898562,VF_e34_TAXI,2
XANH_TRIP_7733,VF8VNF_0045,DRV_XANH_0045,2026-01-09T08:23:00,2026-01-09T08:38:00,8,2.736,144003.0,True,38823.0,182826.0,21.014987,105.757263,VF_e34_TAXI,3
XANH_TRIP_7734,VF8VNF_0045,DRV_XANH_0045,2026-01-09T08:55:00,2026-01-09T09:12:00,8,29.612,107569.0,True,23965.0,131534.0,20.980142,105.861845,VF_e34_TAXI,4
XANH_TRIP_7735,VF8VNF_0045,DRV_XANH_0045,2026-01-09T09:17:00,2026-01-09T09:36:00,8,4.184,297058.0,True,52564.0,349622.0,21.001207,105.860777,VF_e34_TAXI,5
XANH_TRIP_7736,VF8VNF_0045,DRV_XANH_0045,2026-01-09T14:19:00,2026-01-09T14:37:00,8,9.495,352379.0,True,56593.0,408972.0,21.012036,105.779198,VF_e34_TAXI,6
XANH_TRIP_7737,VF8VNF_0045,DRV_XANH_0045,2026-01-09T14:42:00,2026-01-09T14:58:00,8,15.933,424912.0,True,200000.0,624912.0,21.092359,105.8097,VF_e34_TAXI,7
XANH_TRIP_7738,VF8VNF_0045,DRV_XANH_0045,2026-01-09T15:03:00,2026-01-09T15:28:00,8,13.84,430220.0,True,126050.0,556270.0,20.963768,105.882711,VF_e34_TAXI,8
XANH_TRIP_7739,VF8VNF_0045,DRV_XANH_0045,2026-01-09T15:33:00,2026-01-09T15:50:00,8,2.414,516890.0,True,67343.0,584233.0,21.062765,105.841865,VF_e34_TAXI,9
XANH_TRIP_7740,VF8VNF_0045,DRV_XANH_0045,2026-01-09T16:00:00,2026-01-09T16:23:00,8,3.701,411891.0,True,34712.0,446603.0,21.011993,105.767837,VF_e34_TAXI,10
XANH_TRIP_7741,VF8VNF_0045,DRV_XANH_0045,2026-01-09T16:28:00,2026-01-09T16:51:00,8,7.242,315163.0,True,62071.0,377234.0,21.045999,105.785652,VF_e34_TAXI,11
XANH_TRIP_7742,VF8VNF_0045,DRV_XANH_0045,2026-01-09T16:56:00,2026-01-09T17:17:00,8,7.564,452181.0,True,40369.0,492550.0,21.07855,105.867269,VF_e34_TAXI,12
XANH_TRIP_7743,VF8VNF_0045,DRV_XANH_0045,2026-01-10T07:34:00,2026-01-10T07:53:00,9,12.875,76053.0,True,7952.0,84005.0,21.022532,105.798017,VF_e34_TAXI,0
XANH_TRIP_7744,VF8VNF_0045,DRV_XANH_0045,2026-01-10T12:06:00,2026-01-10T12:28:00,9,2.092,75606.0,True,19989.0,95595.0,21.070551,105.771404,VF_e34_TAXI,1
XANH_TRIP_7745,VF8VNF_0045,DRV_XANH_0045,2026-01-10T12:53:00,2026-01-10T13:17:00,9,8.047,437429.0,True,59326.0,496755.0,21.009081,105.862874,VF_e34_TAXI,2
XANH_TRIP_7746,VF8VNF_0045,DRV_XANH_0045,2026-01-10T13:32:00,2026-01-10T13:50:00,9,3.862,410383.0,True,15612.0,425995.0,21.083974,105.788281,VF_e34_TAXI,3
XANH_TRIP_7747,VF8VNF_0045,DRV_XANH_0045,2026-01-10T13:55:00,2026-01-10T14:12:00,9,22.853,442067.0,True,56346.0,498413.0,20.994195,105.872455,VF_e34_TAXI,4
XANH_TRIP_7748,VF8VNF_0045,DRV_XANH_0045,2026-01-10T14:17:00,2026-01-10T14:37:00,9,16.737,73873.0,True,15356.0,89229.0,20.999359,105.789476,VF_e34_TAXI,5
XANH_TRIP_7749,VF8VNF_0045,DRV_XANH_0045,2026-01-10T14:42:00,2026-01-10T14:57:00,9,10.3,102931.0,True,36351.0,139282.0,21.020577,105.838261,VF_e34_TAXI,6
XANH_TRIP_7750,VF8VNF_0045,DRV_XANH_0045,2026-01-10T15:02:00,2026-01-10T15:20:00,9,9.334,287503.0,True,75781.0,363284.0,21.034649,105.768478,VF_e34_TAXI,7
XANH_TRIP_7751,VF8VNF_0045,DRV_XANH_0045,2026-01-10T16:01:00,2026-01-10T16:16:00,9,7.242,143500.0,True,30353.0,173853.0,21.005806,105.793168,VF_e34_TAXI,8
XANH_TRIP_7752,VF8VNF_0045,DRV_XANH_0045,2026-01-10T16:27:00,2026-01-10T16:48:00,9,2.253,205024.0,True,46202.0,251226.0,21.057108,105.778507,VF_e34_TAXI,9
XANH_TRIP_7753,VF8VNF_0045,DRV_XANH_0045,2026-01-10T16:53:00,2026-01-10T17:10:00,9,21.565,404627.0,True,34136.0,438763.0,21.011731,105.802926,VF_e34_TAXI,10
XANH_TRIP_7754,VF8VNF_0045,DRV_XANH_0045,2026-01-11T06:00:00,2026-01-11T06:23:00,10,25.106,253472.0,True,60839.0,314311.0,21.085858,105.767149,VF_e34_TAXI,0
XANH_TRIP_7755,VF8VNF_0045,DRV_XANH_0045,2026-01-11T06:42:00,2026-01-11T07:07:00,10,11.909,406862.0,True,14571.0,421433.0,20.979417,105.797033,VF_e34_TAXI,1
XANH_TRIP_7756,VF8VNF_0045,DRV_XANH_0045,2026-01-11T07:25:00,2026-01-11T07:49:00,10,18.507,262860.0,True,46520.0,309380.0,20.983529,105.889864,VF_e34_TAXI,2
XANH_TRIP_7757,VF8VNF_0045,DRV_XANH_0045,2026-01-11T08:08:00,2026-01-11T08:26:00,10,22.37,529910.0,True,37843.0,567753.0,21.001553,105.859091,VF_e34_TAXI,3
XANH_TRIP_7758,VF8VNF_0045,DRV_XANH_0045,2026-01-11T13:17:00,2026-01-11T13:33:00,10,11.909,87955.0,True,64489.0,152444.0,20.956542,105.794419,VF_e34_TAXI,4
XANH_TRIP_7759,VF8VNF_0045,DRV_XANH_0045,2026-01-11T13:38:00,2026-01-11T13:55:00,10,1.127,163449.0,True,69032.0,232481.0,21.094419,105.896149,VF_e34_TAXI,5
XANH_TRIP_7760,VF8VNF_0045,DRV_XANH_0045,2026-01-11T14:00:00,2026-01-11T14:18:00,10,18.347,464530.0,True,90262.0,554792.0,21.059775,105.885407,VF_e34_TAXI,6
XANH_TRIP_7761,VF8VNF_0045,DRV_XANH_0045,2026-01-11T14:27:00,2026-01-11T14:48:00,10,16.093,245704.0,True,29514.0,275218.0,21.059308,105.830429,VF_e34_TAXI,7
XANH_TRIP_7762,VF8VNF_0045,DRV_XANH_0045,2026-01-11T15:00:00,2026-01-11T15:15:00,10,8.851,254422.0,True,19980.0,274402.0,21.012191,105.845987,VF_e34_TAXI,8
XANH_TRIP_7763,VF8VNF_0045,DRV_XANH_0045,2026-01-11T15:34:00,2026-01-11T15:52:00,10,17.542,498785.0,True,20482.0,519267.0,20.980357,105.774217,VF_e34_TAXI,9
XANH_TRIP_7764,VF8VNF_0045,DRV_XANH_0045,2026-01-11T16:08:00,2026-01-11T16:23:00,10,11.587,133218.0,True,28905.0,162123.0,21.000518,105.899367,VF_e34_TAXI,10
XANH_TRIP_7765,VF8VNF_0045,DRV_XANH_0045,2026-01-11T17:00:00,2026-01-11T17:19:00,10,26.071,108016.0,True,37768.0,145784.0,21.058603,105.860832,VF_e34_TAXI,11
XANH_TRIP_7766,VF8VNF_0045,DRV_XANH_0045,2026-01-11T17:33:00,2026-01-11T17:55:00,10,12.714,473751.0,True,9261.0,483012.0,20.959728,105.891177,VF_e34_TAXI,12
XANH_TRIP_7767,VF8VNF_0045,DRV_XANH_0045,2026-01-12T06:00:00,2026-01-12T06:18:00,11,5.311,127462.0,True,28484.0,155946.0,21.05345,105.864035,VF_e34_TAXI,0
XANH_TRIP_7768,VF8VNF_0045,DRV_XANH_0045,2026-01-12T06:45:00,2026-01-12T07:00:00,11,25.428,245816.0,True,29215.0,275031.0,20.975617,105.887722,VF_e34_TAXI,1
XANH_TRIP_7769,VF8VNF_0045,DRV_XANH_0045,2026-01-12T07:18:00,2026-01-12T07:39:00,11,5.15,475706.0,True,69016.0,544722.0,20.950993,105.832175,VF_e34_TAXI,2
XANH_TRIP_7770,VF8VNF_0045,DRV_XANH_0045,2026-01-12T07:44:00,2026-01-12T08:06:00,11,29.29,157526.0,True,25579.0,183105.0,21.081931,105.837911,VF_e34_TAXI,3
XANH_TRIP_7771,VF8VNF_0045,DRV_XANH_0045,2026-01-12T08:21:00,2026-01-12T08:36:00,11,27.52,336230.0,True,41631.0,377861.0,21.008058,105.867598,VF_e34_TAXI,4
XANH_TRIP_7772,VF8VNF_0045,DRV_XANH_0045,2026-01-12T08:47:00,2026-01-12T09:05:00,11,12.231,185298.0,True,9195.0,194493.0,21.091346,105.772653,VF_e34_TAXI,5
XANH_TRIP_7773,VF8VNF_0045,DRV_XANH_0045,2026-01-12T09:10:00,2026-01-12T09:29:00,11,26.071,157861.0,True,18522.0,176383.0,21.059471,105.887877,VF_e34_TAXI,6
XANH_TRIP_7774,VF8VNF_0045,DRV_XANH_0045,2026-01-12T09:39:00,2026-01-12T10:01:00,11,19.634,423459.0,True,51409.0,474868.0,20.955247,105.753987,VF_e34_TAXI,7
