event_id,timestamp,source_system,actor_user_id,session_id,operation,object_type,object_name,trip_id,vehicle_vin,rows_affected,success,client_app,ip_class
DBE_000488,2026-01-08T01:30:33,POSTGRES_DEMO,USR_0029,SES-67949,REVOKE,TABLE,trips,,,2,true,Airflow,VPN
DBE_000489,2026-01-10T16:24:52,POSTGRES_DEMO,USR_0008,SES-74529,EXPORT,TABLE,user_privileges,XANH_TRIP_1712,VF8VNF_0004,2042,true,DataTrustOS,UNKNOWN
DBE_000490,2026-01-06T23:32:40,POSTGRES_DEMO,USR_0048,SES-20070,REVOKE,TABLE,drivers,,,46,true,Metabase,UNKNOWN
DBE_000491,2026-01-06T21:03:01,POSTGRES_DEMO,USR_0003,SES-50804,UPDATE,TABLE,user_privileges,XANH_TRIP_3141,VF8VNF_0050,44,true,DataTrustOS,VPN
DBE_000492,2026-01-08T10:08:51,POSTGRES_DEMO,USR_0051,SES-82745,UPDATE,TABLE,drivers,XANH_TRIP_9205,,49,true,DataTrustOS,VPN
DBE_000493,2026-01-03T07:35:07,POSTGRES_DEMO,USR_0030,SES-22853,EXPORT,TABLE,user_privileges,XANH_TRIP_8014,VF8VNF_0025,3670,true,DBeaver,VPN
DBE_000494,2026-01-04T21:31:59,POSTGRES_DEMO,USR_0048,SES-53860,SELECT,TABLE,user_privileges,XANH_TRIP_10270,VF8VNF_0015,4205,false,Airflow,UNKNOWN
DBE_000495,2026-01-11T07:31:47,POSTGRES_DEMO,USR_0021,SES-26579,SELECT,TABLE,user_privileges,XANH_TRIP_0458,,1410,true,psql,UNKNOWN
DBE_000496,2026-01-03T02:27:09,POSTGRES_DEMO,USR_0007,SES-66031,UPDATE,TABLE,user_privileges,XANH_TRIP_7295,,27,true,psql,VPN
DBE_000497,2026-01-14T01:47:08,POSTGRES_DEMO,USR_0006,SES-16021,GRANT,TABLE,trips,,,6,true,DBeaver,UNKNOWN
DBE_000498,2026-01-07T07:04:55,POSTGRES_DEMO,USR_0039,SES-48288,REVOKE,TABLE,drivers,,,13,true,DataTrustOS,VPN
DBE_000499,2026-01-03T08:03:25,POSTGRES_DEMO,USR_0028,SES-42212,GRANT,TABLE,customers,,,49,true,Metabase,CORP_NET
DBE_000500,2026-01-12T17:54:02,POSTGRES_DEMO,USR_0028,SES-46927,EXPORT,TABLE,user_privileges,XANH_TRIP_7698,,2416,true,psql,CORP_NET
DBE_000501,2026-01-05T12:08:55,POSTGRES_DEMO,USR_0008,SES-99157,SELECT,TABLE,customers,XANH_TRIP_2147,VF8VNF_0002,670,true,Metabase,VPN
DBE_000502,2026-01-01T21:51:43,POSTGRES_DEMO,USR_0031,SES-72038,SELECT,TABLE,trips,,,1233,true,Metabase,CORP_NET
DBE_000503,2026-01-09T15:14:14,POSTGRES_DEMO,USR_0026,SES-45001,SELECT,TABLE,user_privileges,XANH_TRIP_6453,VF8VNF_0021,2174,true,DBeaver,VPN
DBE_000504,2026-01-10T07:57:37,POSTGRES_DEMO,USR_0037,SES-29186,SELECT,TABLE,drivers,,,1659,true,Metabase,UNKNOWN
DBE_000505,2026-01-12T07:30:27,POSTGRES_DEMO,USR_0019,SES-22685,EXPORT,TABLE,user_privileges,XANH_TRIP_9431,VF8VNF_0027,1988,true,Airflow,VPN
DBE_000506,2026-01-10T18:20:50,POSTGRES_DEMO,USR_0043,SES-85021,SELECT,TABLE,drivers,XANH_TRIP_6080,VF8VNF_0034,3026,true,Metabase,VPN
DBE_000507,2026-01-14T22:02:19,POSTGRES_DEMO,USR_0031,SES-46618,SELECT,TABLE,customers,,,2384,true,DBeaver,CORP_NET
DBE_000508,2026-01-05T15:34:39,POSTGRES_DEMO,USR_0013,SES-76428,UPDATE,TABLE,trips,XANH_TRIP_10055,VF8VNF_0024,6,true,DBeaver,UNKNOWN
DBE_000509,2026-01-05T04:05:32,POSTGRES_DEMO,USR_0023,SES-34625,UPDATE,TABLE,trips,XANH_TRIP_2112,,23,true,Airflow,UNKNOWN
DBE_000510,2026-01-13T01:20:49,POSTGRES_DEMO,USR_0047,SES-20499,UPDATE,TABLE,customers,XANH_TRIP_6958,,45,true,DataTrustOS,UNKNOWN
DBE_000511,2026-01-05T03:30:26,POSTGRES_DEMO,USR_0017,SES-25848,UPDATE,TABLE,user_privileges,XANH_TRIP_4867,,48,true,DataTrustOS,VPN
DBE_000512,2026-01-02T07:43:01,POSTGRES_DEMO,USR_0026,SES-29428,REVOKE,TABLE,user_privileges,,,24,true,DataTrustOS,UNKNOWN
DBE_000513,2026-01-13T02:42:55,POSTGRES_DEMO,USR_0055,SES-64678,SELECT,TABLE,trips,XANH_TRIP_2151,,3817,true,DataTrustOS,CORP_NET
DBE_000514,2026-01-13T06:15:39,POSTGRES_DEMO,USR_0032,SES-14188,REVOKE,TABLE,customers,,,38,true,Metabase,CORP_NET
DBE_000515,2026-01-10T02:24:47,POSTGRES_DEMO,USR_0057,SES-74967,GRANT,TABLE,user_privileges,,,24,true,Airflow,CORP_NET
DBE_000516,2026-01-06T11:32:50,POSTGRES_DEMO,USR_0012,SES-42520,UPDATE,TABLE,customers,XANH_TRIP_1788,,37,true,Airflow,VPN
DBE_000517,2026-01-02T00:42:58,POSTGRES_DEMO,USR_0025,SES-83972,EXPORT,TABLE,trips,XANH_TRIP_8110,VF8VNF_0019,3905,true,psql,UNKNOWN
DBE_000518,2026-01-02T10:22:20,POSTGRES_DEMO,USR_0023,SES-18514,REVOKE,TABLE,drivers,,,1,true,Airflow,UNKNOWN
DBE_000519,2026-01-09T07:51:11,POSTGRES_DEMO,USR_0013,SES-91023,UPDATE,TABLE,drivers,XANH_TRIP_5945,VF8VNF_0020,14,true,DBeaver,CORP_NET
DBE_000520,2026-01-06T16:19:00,POSTGRES_DEMO,USR_0047,SES-16782,SELECT,TABLE,drivers,,,4436,true,DBeaver,CORP_NET
DBE_000521,2026-01-09T15:13:33,POSTGRES_DEMO,USR_0053,SES-86873,SELECT,TABLE,drivers,XANH_TRIP_9844,,2500,true,psql,VPN
DBE_000522,2026-01-10T20:54:37,POSTGRES_DEMO,USR_0053,SES-29903,REVOKE,TABLE,user_privileges,,,31,true,Airflow,CORP_NET
DBE_000523,2026-01-02T18:52:29,POSTGRES_DEMO,USR_0052,SES-99784,GRANT,TABLE,drivers,,,23,true,DataTrustOS,CORP_NET
DBE_000524,2026-01-05T00:54:52,POSTGRES_DEMO,USR_0004,SES-44679,REVOKE,TABLE,user_privileges,,,34,true,Metabase,CORP_NET
DBE_000525,2026-01-08T02:19:41,POSTGRES_DEMO,USR_0004,SES-34938,REVOKE,TABLE,customers,,,41,true,DataTrustOS,CORP_NET
DBE_000526,2026-01-04T07:31:57,POSTGRES_DEMO,USR_0050,SES-33021,SELECT,TABLE,customers,XANH_TRIP_10300,VF8VNF_0027,2389,true,psql,CORP_NET
DBE_000527,2026-01-08T15:22:45,POSTGRES_DEMO,USR_0013,SES-68747,SELECT,TABLE,user_privileges,XANH_TRIP_0365,,4625,true,Airflow,UNKNOWN
DBE_000528,2026-01-09T17:24:39,POSTGRES_DEMO,USR_0035,SES-52040,SELECT,TABLE,user_privileges,XANH_TRIP_5816,,2108,true,DataTrustOS,CORP_NET
DBE_000529,2026-01-07T20:15:41,POSTGRES_DEMO,USR_0053,SES-16809,EXPORT,TABLE,drivers,XANH_TRIP_2344,VF8VNF_0007,1625,true,Airflow,CORP_NET
DBE_000530,2026-01-01T10:34:01,POSTGRES_DEMO,USR_0017,SES-89198,REVOKE,TABLE,drivers,,,23,true,DBeaver,UNKNOWN
DBE_000531,2026-01-08T00:27:37,POSTGRES_DEMO,USR_0051,SES-25018,EXPORT,TABLE,user_privileges,XANH_TRIP_4473,VF8VNF_0049,3797,true,psql,CORP_NET
DBE_000532,2026-01-15T08:41:34,POSTGRES_DEMO,USR_0043,SES-51049,SELECT,TABLE,drivers,XANH_TRIP_9453,VF8VNF_0007,3643,true,DBeaver,CORP_NET
DBE_000533,2026-01-08T01:05:25,POSTGRES_DEMO,USR_0028,SES-38756,SELECT,TABLE,trips,,,2344,true,Metabase,CORP_NET
DBE_000534,2026-01-12T18:24:43,POSTGRES_DEMO,USR_0021,SES-83143,SELECT,TABLE,user_privileges,,,1840,true,Airflow,VPN
DBE_000535,2026-01-14T17:35:34,POSTGRES_DEMO,USR_0020,SES-45530,GRANT,TABLE,customers,,,40,true,Metabase,CORP_NET
DBE_000536,2026-01-09T05:08:02,POSTGRES_DEMO,USR_0033,SES-40053,UPDATE,TABLE,trips,,,6,true,DataTrustOS,UNKNOWN
DBE_000537,2026-01-07T02:08:50,POSTGRES_DEMO,USR_0020,SES-34156,SELECT,TABLE,trips,XANH_TRIP_1374,,4765,true,Metabase,UNKNOWN
DBE_000538,2026-01-05T15:43:32,POSTGRES_DEMO,USR_0032,SES-71990,SELECT,TABLE,trips,XANH_TRIP_1802,VF8VNF_0042,1676,true,Metabase,UNKNOWN
DBE_000539,2026-01-12T17:23:35,POSTGRES_DEMO,USR_0056,SES-50435,REVOKE,TABLE,drivers,,,32,true,Airflow,VPN
DBE_000540,2026-01-11T23:51:55,POSTGRES_DEMO,USR_0012,SES-19004,REVOKE,TABLE,customers,,,7,true,Metabase,UNKNOWN
DBE_000541,2026-01-15T06:26:33,POSTGRES_DEMO,USR_0001,SES-27216,SELECT,TABLE,customers,XANH_TRIP_5796,VF8VNF_0047,3741,true,psql,CORP_NET
DBE_000542,2026-01-06T11:15:28,POSTGRES_DEMO,USR_0008,SES-38583,SELECT,TABLE,customers,XANH_TRIP_3895,,1034,true,DataTrustOS,UNKNOWN
DBE_000543,2026-01-02T16:35:32,POSTGRES_DEMO,USR_0048,SES-59383,GRANT,TABLE,customers,,,47,true,psql,VPN
DBE_000544,2026-01-04T20:30:08,POSTGRES_DEMO,USR_0048,SES-50817,UPDATE,TABLE,customers,,,40,true,DataTrustOS,VPN
DBE_000545,2026-01-12T03:56:00,POSTGRES_DEMO,USR_0017,SES-52438,GRANT,TABLE,drivers,,,44,true,Airflow,CORP_NET
DBE_000546,2026-01-04T18:52:38,POSTGRES_DEMO,USR_0048,SES-69371,SELECT,TABLE,customers,,,3568,true,DBeaver,VPN
DBE_000547,2026-01-12T07:22:42,POSTGRES_DEMO,USR_0022,SES-79505,SELECT,TABLE,trips,XANH_TRIP_9788,VF8VNF_0051,3690,true,psql,CORP_NET
DBE_000548,2026-01-02T03:24:23,POSTGRES_DEMO,USR_0021,SES-63252,SELECT,TABLE,trips,,,4122,true,psql,VPN
DBE_000549,2026-01-03T17:09:11,POSTGRES_DEMO,USR_0019,SES-24012,EXPORT,TABLE,user_privileges,XANH_TRIP_4833,VF8VNF_0026,2497,true,Airflow,UNKNOWN
DBE_000550,2026-01-04T06:38:00,POSTGRES_DEMO,USR_0048,SES-46686,SELECT,TABLE,drivers,XANH_TRIP_3187,VF8VNF_0016,4937,true,psql,VPN
DBE_000551,2026-01-06T17:21:05,POSTGRES_DEMO,USR_0036,SES-93557,SELECT,TABLE,customers,XANH_TRIP_7795,VF8VNF_0003,2991,true,Metabase,CORP_NET
DBE_000552,2026-01-09T15:27:58,POSTGRES_DEMO,USR_0057,SES-88285,GRANT,TABLE,user_privileges,,,42,true,Airflow,CORP_NET
DBE_000553,2026-01-09T18:21:10,POSTGRES_DEMO,USR_0048,SES-44766,GRANT,TABLE,user_privileges,,,47,true,Airflow,CORP_NET
DBE_000554,2026-01-03T05:48:59,POSTGRES_DEMO,USR_0037,SES-26907,EXPORT,TABLE,trips,XANH_TRIP_4775,,4490,true,psql,VPN
DBE_000555,2026-01-11T07:20:44,POSTGRES_DEMO,USR_0036,SES-89417,SELECT,TABLE,customers,XANH_TRIP_4503,VF8VNF_0011,941,true,psql,VPN
DBE_000556,2026-01-08T17:12:34,POSTGRES_DEMO,USR_0031,SES-83877,SELECT,TABLE,drivers,XANH_TRIP_1862,VF8VNF_0003,4171,true,Airflow,VPN
DBE_000557,2026-01-03T14:14:45,POSTGRES_DEMO,USR_0056,SES-11397,SELECT,TABLE,drivers,,,2267,true,Metabase,CORP_NET
DBE_000558,2026-01-15T04:15:02,POSTGRES_DEMO,USR_0030,SES-57224,REVOKE,TABLE,user_privileges,,,44,true,DataTrustOS,CORP_NET
DBE_000559,2026-01-06T13:55:57,POSTGRES_DEMO,USR_0055,SES-70755,SELECT,TABLE,trips,XANH_TRIP_4056,VF8VNF_0012,4808,true,Airflow,UNKNOWN
DBE_000560,2026-01-08T05:31:58,POSTGRES_DEMO,USR_0028,SES-72548,GRANT,TABLE,drivers,,,11,true,Airflow,CORP_NET
DBE_000561,2026-01-05T12:36:04,POSTGRES_DEMO,USR_0006,SES-35654,SELECT,TABLE,drivers,XANH_TRIP_5548,VF8VNF_0019,2460,true,DataTrustOS,UNKNOWN
DBE_000562,2026-01-09T01:25:43,POSTGRES_DEMO,USR_0023,SES-31639,SELECT,TABLE,trips,,,2862,true,DBeaver,UNKNOWN
DBE_000563,2026-01-03T17:06:54,POSTGRES_DEMO,USR_0026,SES-64200,SELECT,TABLE,user_privileges,XANH_TRIP_7157,VF8VNF_0028,1748,true,DBeaver,CORP_NET
DBE_000564,2026-01-09T06:45:15,POSTGRES_DEMO,USR_0014,SES-41771,SELECT,TABLE,customers,XANH_TRIP_3382,,1236,true,Airflow,VPN
DBE_000565,2026-01-13T13:26:05,POSTGRES_DEMO,USR_0019,SES-37805,UPDATE,TABLE,user_privileges,,,1,true,Metabase,CORP_NET
DBE_000566,2026-01-03T14:54:24,POSTGRES_DEMO,USR_0049,SES-99296,SELECT,TABLE,trips,,,2484,true,Metabase,VPN
DBE_000567,2026-01-07T05:41:05,POSTGRES_DEMO,USR_0015,SES-63836,EXPORT,TABLE,drivers,XANH_TRIP_9499,,1120,true,Metabase,VPN
DBE_000568,2026-01-10T05:09:39,POSTGRES_DEMO,USR_0036,SES-40464,GRANT,TABLE,customers,,,3,true,DBeaver,UNKNOWN
DBE_000569,2026-01-13T09:50:29,POSTGRES_DEMO,USR_0051,SES-26330,REVOKE,TABLE,customers,,,4,true,DataTrustOS,UNKNOWN
DBE_000570,2026-01-01T14:16:25,POSTGRES_DEMO,USR_0030,SES-29810,SELECT,TABLE,user_privileges,XANH_TRIP_4111,VF8VNF_0056,3983,true,Airflow,CORP_NET
DBE_000571,2026-01-10T09:58:22,POSTGRES_DEMO,USR_0016,SES-52342,SELECT,TABLE,user_privileges,XANH_TRIP_9809,VF8VNF_0046,239,true,Airflow,CORP_NET
DBE_000572,2026-01-06T00:25:54,POSTGRES_DEMO,USR_0052,SES-27934,REVOKE,TABLE,user_privileges,,,17,true,psql,CORP_NET
DBE_000573,2026-01-11T03:36:30,POSTGRES_DEMO,USR_0008,SES-54015,EXPORT,TABLE,drivers,,,1260,true,Metabase,VPN
DBE_000574,2026-01-02T01:47:34,POSTGRES_DEMO,USR_0028,SES-78109,SELECT,TABLE,customers,XANH_TRIP_0371,,4462,true,DBeaver,UNKNOWN
DBE_000575,2026-01-10T22:18:30,POSTGRES_DEMO,USR_0026,SES-63280,EXPORT,TABLE,user_privileges,XANH_TRIP_3495,,4454,false,Airflow,CORP_NET
DBE_000576,2026-01-12T12:23:40,POSTGRES_DEMO,USR_0002,SES-28662,SELECT,TABLE,drivers,,,1332,true,Airflow,CORP_NET
DBE_000577,2026-01-05T13:25:33,POSTGRES_DEMO,USR_0059,SES-82089,SELECT,TABLE,trips,XANH_TRIP_1296,VF8VNF_0055,4835,false,psql,CORP_NET
DBE_000578,2026-01-06T18:12:08,POSTGRES_DEMO,USR_0015,SES-12149,UPDATE,TABLE,customers,XANH_TRIP_10100,,26,true,psql,CORP_NET
DBE_000579,2026-01-05T17:46:23,POSTGRES_DEMO,USR_0034,SES-88725,SELECT,TABLE,user_privileges,,,1981,true,Metabase,CORP_NET
DBE_000580,2026-01-15T08:03:30,POSTGRES_DEMO,USR_0041,SES-74989,SELECT,TABLE,customers,,,4164,true,Metabase,UNKNOWN
DBE_000581,2026-01-07T04:58:10,POSTGRES_DEMO,USR_0054,SES-40917,UPDATE,TABLE,drivers,XANH_TRIP_5574,,21,true,DataTrustOS,UNKNOWN
DBE_000582,2026-01-12T00:50:24,POSTGRES_DEMO,USR_0029,SES-66837,UPDATE,TABLE,trips,XANH_TRIP_6832,,21,true,Airflow,VPN
DBE_000583,2026-01-12T13:12:01,POSTGRES_DEMO,USR_0025,SES-49535,REVOKE,TABLE,drivers,,,41,true,Airflow,UNKNOWN
DBE_000584,2026-01-11T22:30:49,POSTGRES_DEMO,USR_0012,SES-62953,SELECT,TABLE,drivers,XANH_TRIP_7632,VF8VNF_0006,4627,true,Airflow,VPN
DBE_000585,2026-01-12T06:35:48,POSTGRES_DEMO,USR_0016,SES-84982,SELECT,TABLE,trips,,,878,true,Airflow,VPN
DBE_000586,2026-01-08T13:55:59,POSTGRES_DEMO,USR_0052,SES-11005,EXPORT,TABLE,user_privileges,XANH_TRIP_6223,VF8VNF_0017,3314,true,psql,CORP_NET
DBE_000587,2026-01-03T21:41:35,POSTGRES_DEMO,USR_0002,SES-65215,SELECT,TABLE,drivers,XANH_TRIP_6276,,4147,false,DataTrustOS,VPN
DBE_000588,2026-01-10T15:08:04,POSTGRES_DEMO,USR_0050,SES-84138,SELECT,TABLE,trips,XANH_TRIP_3443,VF8VNF_0026,2938,true,DBeaver,UNKNOWN
DBE_000589,2026-01-03T01:54:54,POSTGRES_DEMO,USR_0007,SES-84096,GRANT,TABLE,drivers,,,50,true,DataTrustOS,VPN
DBE_000590,2026-01-03T15:56:54,POSTGRES_DEMO,USR_0048,SES-89982,SELECT,TABLE,trips,XANH_TRIP_10141,VF8VNF_0054,675,true,DBeaver,UNKNOWN
DBE_000591,2026-01-01T22:08:41,POSTGRES_DEMO,USR_0056,SES-47005,REVOKE,TABLE,user_privileges,,,42,true,Metabase,UNKNOWN
DBE_000592,2026-01-13T11:36:14,POSTGRES_DEMO,USR_0047,SES-55950,SELECT,TABLE,trips,,,3505,false,Airflow,CORP_NET
DBE_000593,2026-01-09T16:40:34,POSTGRES_DEMO,USR_0023,SES-63031,SELECT,TABLE,trips,XANH_TRIP_1549,VF8VNF_0048,1829,true,DataTrustOS,CORP_NET
DBE_000594,2026-01-12T16:51:05,POSTGRES_DEMO,USR_0052,SES-30401,UPDATE,TABLE,customers,,,28,true,Metabase,VPN
DBE_000595,2026-01-02T07:07:56,POSTGRES_DEMO,USR_0008,SES-47309,REVOKE,TABLE,trips,,,18,true,DataTrustOS,CORP_NET
DBE_000596,2026-01-06T02:26:06,POSTGRES_DEMO,USR_0006,SES-79206,EXPORT,TABLE,trips,,,1224,true,psql,VPN
DBE_000597,2026-01-11T16:10:40,POSTGRES_DEMO,USR_0041,SES-16801,GRANT,TABLE,user_privileges,,,16,true,DataTrustOS,VPN
DBE_000598,2026-01-08T13:14:41,POSTGRES_DEMO,USR_0004,SES-72041,SELECT,TABLE,trips,XANH_TRIP_4910,,711,true,Airflow,UNKNOWN
DBE_000599,2026-01-06T10:23:05,POSTGRES_DEMO,USR_0003,SES-72438,SELECT,TABLE,customers,XANH_TRIP_2921,VF8VNF_0017,462,true,psql,VPN
DBE_000600,2026-01-10T07:31:53,POSTGRES_DEMO,USR_0042,SES-54553,UPDATE,TABLE,drivers,XANH_TRIP_9189,VF8VNF_0034,8,true,Airflow,CORP_NET
DBE_000601,2026-01-04T17:14:39,POSTGRES_DEMO,USR_0012,SES-47261,SELECT,TABLE,drivers,,,1246,true,DBeaver,CORP_NET
DBE_000602,2026-01-02T12:10:25,POSTGRES_DEMO,USR_0047,SES-11147,SELECT,TABLE,customers,XANH_TRIP_4229,VF8VNF_0036,881,true,psql,UNKNOWN
DBE_000603,2026-01-02T08:56:28,POSTGRES_DEMO,USR_0040,SES-45700,SELECT,TABLE,user_privileges,,,4209,true,DataTrustOS,CORP_NET
DBE_000604,2026-01-10T18:28:56,POSTGRES_DEMO,USR_0005,SES-95267,SELECT,TABLE,drivers,XANH_TRIP_8054,,2415,true,Airflow,UNKNOWN
DBE_000605,2026-01-15T14:01:45,POSTGRES_DEMO,USR_0042,SES-17052,SELECT,TABLE,user_privileges,XANH_TRIP_8593,,2613,true,DBeaver,CORP_NET
DBE_000606,2026-01-02T03:30:42,POSTGRES_DEMO,USR_0008,SES-82926,SELECT,TABLE,drivers,,,1362,true,Metabase,VPN
DBE_000607,2026-01-05T16:41:02,POSTGRES_DEMO,USR_0010,SES-18826,REVOKE,TABLE,user_privileges,,,31,true,Airflow,UNKNOWN
DBE_000608,2026-01-07T19:57:48,POSTGRES_DEMO,USR_0030,SES-54387,EXPORT,TABLE,user_privileges,XANH_TRIP_4646,VF8VNF_0040,710,true,Airflow,VPN
DBE_000609,2026-01-09T08:48:10,POSTGRES_DEMO,USR_0034,SES-72834,REVOKE,TABLE,trips,,,19,true,Metabase,CORP_NET
DBE_000610,2026-01-02T13:24:47,POSTGRES_DEMO,USR_0003,SES-79952,GRANT,TABLE,trips,,,24,true,psql,CORP_NET
DBE_000611,2026-01-11T06:45:27,POSTGRES_DEMO,USR_0024,SES-79131,EXPORT,TABLE,drivers,XANH_TRIP_1218,,3070,true,DataTrustOS,CORP_NET
DBE_000612,2026-01-04T05:23:36,POSTGRES_DEMO,USR_0054,SES-39169,EXPORT,TABLE,customers,,,1179,true,DataTrustOS,VPN
DBE_000613,2026-01-01T06:27:25,POSTGRES_DEMO,USR_0042,SES-75743,EXPORT,TABLE,trips,,,2299,true,psql,VPN
DBE_000614,2026-01-06T13:32:20,POSTGRES_DEMO,USR_0010,SES-37853,SELECT,TABLE,trips,XANH_TRIP_1238,VF8VNF_0036,2891,true,DBeaver,CORP_NET
DBE_000615,2026-01-12T22:08:36,POSTGRES_DEMO,USR_0045,SES-99294,REVOKE,TABLE,trips,,,28,false,Metabase,VPN
DBE_000616,2026-01-10T06:42:13,POSTGRES_DEMO,USR_0007,SES-92219,GRANT,TABLE,customers,,,35,true,Airflow,UNKNOWN
DBE_000617,2026-01-13T08:29:24,POSTGRES_DEMO,USR_0020,SES-57663,UPDATE,TABLE,drivers,XANH_TRIP_4759,VF8VNF_0038,23,true,psql,VPN
DBE_000618,2026-01-07T04:04:41,POSTGRES_DEMO,USR_0039,SES-23865,SELECT,TABLE,customers,XANH_TRIP_1892,VF8VNF_0008,4466,true,psql,UNKNOWN
DBE_000619,2026-01-07T07:19:51,POSTGRES_DEMO,USR_0037,SES-93274,SELECT,TABLE,trips,XANH_TRIP_10054,,1773,true,DBeaver,VPN
DBE_000620,2026-01-04T00:04:48,POSTGRES_DEMO,USR_0042,SES-45532,SELECT,TABLE,trips,,,1434,true,DataTrustOS,CORP_NET
DBE_000621,2026-01-11T21:49:00,POSTGRES_DEMO,USR_0008,SES-47301,EXPORT,TABLE,customers,XANH_TRIP_0267,,1032,true,DataTrustOS,VPN
DBE_000622,2026-01-10T13:47:49,POSTGRES_DEMO,USR_0059,SES-32991,GRANT,TABLE,drivers,,,27,true,DataTrustOS,CORP_NET
DBE_000623,2026-01-13T05:05:37,POSTGRES_DEMO,USR_0012,SES-41622,SELECT,TABLE,drivers,,,3272,true,psql,VPN
DBE_000624,2026-01-02T19:34:59,POSTGRES_DEMO,USR_0035,SES-54827,SELECT,TABLE,drivers,XANH_TRIP_1195,VF8VNF_0033,2594,true,Metabase,CORP_NET
DBE_000625,2026-01-10T23:41:50,POSTGRES_DEMO,USR_0057,SES-32957,UPDATE,TABLE,trips,XANH_TRIP_8102,VF8VNF_0028,5,true,psql,CORP_NET
DBE_000626,2026-01-05T07:02:45,POSTGRES_DEMO,USR_0029,SES-48376,UPDATE,TABLE,customers,,,41,true,psql,UNKNOWN
DBE_000627,2026-01-13T04:41:27,POSTGRES_DEMO,USR_0032,SES-85407,SELECT,TABLE,drivers,,,445,true,Metabase,CORP_NET
DBE_000628,2026-01-02T19:58:14,POSTGRES_DEMO,USR_0047,SES-86275,REVOKE,TABLE,user_privileges,,,10,true,DataTrustOS,UNKNOWN
DBE_000629,2026-01-07T17:17:06,POSTGRES_DEMO,USR_0038,SES-85635,UPDATE,TABLE,trips,XANH_TRIP_3413,VF8VNF_0046,2,true,psql,UNKNOWN
DBE_000630,2026-01-06T19:06:27,POSTGRES_DEMO,USR_0012,SES-68901,SELECT,TABLE,user_privileges,XANH_TRIP_1143,VF8VNF_0007,4454,true,psql,UNKNOWN
DBE_000631,2026-01-13T21:02:03,POSTGRES_DEMO,USR_0029,SES-95937,GRANT,TABLE,drivers,,,25,true,Metabase,VPN
DBE_000632,2026-01-01T09:42:51,POSTGRES_DEMO,USR_0051,SES-13824,GRANT,TABLE,user_privileges,,,2,true,Metabase,UNKNOWN
DBE_000633,2026-01-15T06:40:52,POSTGRES_DEMO,USR_0029,SES-89981,SELECT,TABLE,user_privileges,XANH_TRIP_1439,VF8VNF_0056,1367,true,DataTrustOS,CORP_NET
DBE_000634,2026-01-15T06:42:44,POSTGRES_DEMO,USR_0006,SES-16782,GRANT,TABLE,customers,,,10,true,Airflow,CORP_NET
DBE_000635,2026-01-08T20:18:12,POSTGRES_DEMO,USR_0053,SES-29743,SELECT,TABLE,drivers,XANH_TRIP_1906,VF8VNF_0009,1295,true,Airflow,UNKNOWN
DBE_000636,2026-01-14T01:33:58,POSTGRES_DEMO,USR_0001,SES-93308,GRANT,TABLE,user_privileges,,,25,true,DBeaver,VPN
DBE_000637,2026-01-15T16:56:05,POSTGRES_DEMO,USR_0033,SES-99500,SELECT,TABLE,trips,,,620,true,DBeaver,VPN
DBE_000638,2026-01-14T16:30:16,POSTGRES_DEMO,USR_0025,SES-90378,REVOKE,TABLE,user_privileges,,,35,true,DBeaver,VPN
DBE_000639,2026-01-07T17:07:28,POSTGRES_DEMO,USR_0047,SES-90055,REVOKE,TABLE,user_privileges,,,30,true,psql,CORP_NET
DBE_000640,2026-01-04T00:58:07,POSTGRES_DEMO,USR_0046,SES-18542,UPDATE,TABLE,customers,XANH_TRIP_0942,VF8VNF_0026,25,true,psql,CORP_NET
DBE_000641,2026-01-10T01:28:43,POSTGRES_DEMO,USR_0016,SES-75423,EXPORT,TABLE,user_privileges,XANH_TRIP_4417,,440,false,psql,VPN
DBE_000642,2026-01-03T04:01:29,POSTGRES_DEMO,USR_0019,SES-45538,SELECT,TABLE,trips,XANH_TRIP_5763,,4698,true,psql,CORP_NET
DBE_000643,2026-01-04T10:13:00,POSTGRES_DEMO,USR_0036,SES-61443,REVOKE,TABLE,user_privileges,,,31,true,psql,CORP_NET
DBE_000644,2026-01-04T23:52:55,POSTGRES_DEMO,USR_0029,SES-92114,UPDATE,TABLE,customers,,,28,true,Metabase,VPN
DBE_000645,2026-01-01T14:46:29,POSTGRES_DEMO,USR_0019,SES-33045,UPDATE,TABLE,drivers,XANH_TRIP_7617,VF8VNF_0048,5,true,psql,VPN
DBE_000646,2026-01-14T04:27:52,POSTGRES_DEMO,USR_0011,SES-41480,UPDATE,TABLE,customers,XANH_TRIP_3300,VF8VNF_0017,31,false,DBeaver,UNKNOWN
DBE_000647,2026-01-05T18:42:15,POSTGRES_DEMO,USR_0019,SES-75865,UPDATE,TABLE,customers,XANH_TRIP_9240,,6,true,DBeaver,CORP_NET
DBE_000648,2026-01-11T20:23:49,POSTGRES_DEMO,USR_0028,SES-56709,SELECT,TABLE,customers,XANH_TRIP_9337,,3598,true,DBeaver,UNKNOWN
DBE_000649,2026-01-05T19:31:18,POSTGRES_DEMO,USR_0032,SES-35718,SELECT,TABLE,trips,XANH_TRIP_7809,,4647,true,Airflow,UNKNOWN
DBE_000650,2026-01-10T17:49:41,POSTGRES_DEMO,USR_0043,SES-77343,EXPORT,TABLE,customers,XANH_TRIP_1428,VF8VNF_0038,1005,true,Airflow,VPN
