trip_id,vehicle_vin,driver_id,pickup_datetime,dropoff_datetime,assigned_day_index,trip_distance_km,fare_amount,currency_unverified,tip_amount,total_fare,pickup_latitude,pickup_longitude,vehicle_type,event_sequence_index,subject_zone
XANH_TRIP_8014,VF8VNF_0047,DRV_XANH_0047,2026-01-03T07:47:00,2026-01-03T08:04:00,2,13.518,45654.0,True,47255.0,92909.0,40.704619,-74.027191,VF_5_TAXI,3,US
XANH_TRIP_8015,VF8VNF_0047,DRV_XANH_0047,2026-01-03T08:09:00,2026-01-03T08:31:00,2,25.267,491688.0,True,10561.0,502249.0,40.733564,-73.987676,VF_5_TAXI,4,US
XANH_TRIP_8016,VF8VNF_0047,DRV_XANH_0047,2026-01-03T09:02:00,2026-01-03T09:24:00,2,16.093,387137.0,True,54698.0,441835.0,40.731796,-74.028534,VF_5_TAXI,5,US
XANH_TRIP_8017,VF8VNF_0047,DRV_XANH_0047,2026-01-03T09:43:00,2026-01-03T10:06:00,2,16.898,455254.0,True,188313.0,643567.0,40.717991,-74.047562,VF_5_TAXI,6,US
XANH_TRIP_8018,VF8VNF_0047,DRV_XANH_0047,2026-01-03T10:16:00,2026-01-03T10:33:00,2,3.862,49789.0,True,18322.0,68111.0,40.728682,-73.968848,VF_5_TAXI,7,US
XANH_TRIP_8019,VF8VNF_0047,DRV_XANH_0047,2026-01-03T10:38:00,2026-01-03T10:57:00,2,5.955,537454.0,True,14377.0,551831.0,40.713843,-73.980979,VF_5_TAXI,8,US
XANH_TRIP_8020,VF8VNF_0047,DRV_XANH_0047,2026-01-04T06:19:00,2026-01-04T06:39:00,3,13.518,469336.0,True,36260.0,505596.0,40.706945,-73.986435,VF_5_TAXI,0,US
XANH_TRIP_8021,VF8VNF_0047,DRV_XANH_0047,2026-01-04T06:52:00,2026-01-04T07:15:00,3,4.828,207203.0,True,27558.0,234761.0,40.719534,-73.948325,VF_5_TAXI,1,US
XANH_TRIP_8022,VF8VNF_0047,DRV_XANH_0047,2026-01-04T07:30:00,2026-01-04T07:47:00,3,16.254,331871.0,True,115829.0,447700.0,40.741730,-74.023508,VF_5_TAXI,2,US
XANH_TRIP_8023,VF8VNF_0047,DRV_XANH_0047,2026-01-04T07:52:00,2026-01-04T08:13:00,3,28.003,235311.0,True,117047.0,352358.0,40.746822,-73.921255,VF_5_TAXI,3,US
XANH_TRIP_8024,VF8VNF_0047,DRV_XANH_0047,2026-01-04T08:39:00,2026-01-04T09:03:00,3,31.704,68844.0,True,42445.0,111289.0,40.711616,-73.909629,VF_5_TAXI,4,US
XANH_TRIP_8025,VF8VNF_0047,DRV_XANH_0047,2026-01-04T09:16:00,2026-01-04T09:39:00,3,7.081,90805.0,True,28003.0,118808.0,40.766038,-74.019885,VF_5_TAXI,5,US
XANH_TRIP_8026,VF8VNF_0047,DRV_XANH_0047,2026-01-04T13:04:00,2026-01-04T13:23:00,3,12.392,374955.0,True,33817.0,408772.0,40.784056,-73.984504,VF_5_TAXI,6,US
XANH_TRIP_8027,VF8VNF_0047,DRV_XANH_0047,2026-01-04T13:31:00,2026-01-04T13:51:00,3,12.231,467939.0,True,200000.0,667939.0,40.737356,-74.004723,VF_5_TAXI,7,US
XANH_TRIP_8028,VF8VNF_0047,DRV_XANH_0047,2026-01-04T14:35:00,2026-01-04T14:56:00,3,16.415,542595.0,True,45472.0,588067.0,40.783306,-73.988276,VF_5_TAXI,8,US
XANH_TRIP_8029,VF8VNF_0047,DRV_XANH_0047,2026-01-04T15:01:00,2026-01-04T15:18:00,3,23.014,38445.0,True,21298.0,59743.0,40.747717,-73.910905,VF_5_TAXI,9,US
XANH_TRIP_8030,VF8VNF_0047,DRV_XANH_0047,2026-01-04T15:52:00,2026-01-04T16:16:00,3,15.933,556397.0,True,5000.0,561397.0,40.796907,-73.963000,VF_5_TAXI,10,US
XANH_TRIP_8031,VF8VNF_0047,DRV_XANH_0047,2026-01-04T16:25:00,2026-01-04T16:46:00,3,15.45,74320.0,True,8771.0,83091.0,40.794374,-74.017868,VF_5_TAXI,11,US
XANH_TRIP_8032,VF8VNF_0047,DRV_XANH_0047,2026-01-04T16:51:00,2026-01-04T17:06:00,3,26.554,152999.0,True,37151.0,190150.0,40.705809,-74.027367,VF_5_TAXI,12,US
XANH_TRIP_8033,VF8VNF_0047,DRV_XANH_0047,2026-01-05T06:00:00,2026-01-05T06:25:00,4,9.495,238608.0,True,96683.0,335291.0,40.758478,-73.968299,VF_5_TAXI,0,US
XANH_TRIP_8034,VF8VNF_0047,DRV_XANH_0047,2026-01-05T07:23:00,2026-01-05T07:46:00,4,23.657,57165.0,True,20136.0,77301.0,40.763871,-73.990261,VF_5_TAXI,1,US
XANH_TRIP_8035,VF8VNF_0047,DRV_XANH_0047,2026-01-05T07:51:00,2026-01-05T08:08:00,4,12.392,398592.0,True,30287.0,428879.0,40.788149,-73.944497,VF_5_TAXI,2,US
XANH_TRIP_8036,VF8VNF_0047,DRV_XANH_0047,2026-01-05T08:13:00,2026-01-05T08:37:00,4,25.589,184963.0,True,23138.0,208101.0,40.717986,-73.949455,VF_5_TAXI,3,US
XANH_TRIP_8037,VF8VNF_0047,DRV_XANH_0047,2026-01-05T08:54:00,2026-01-05T09:14:00,4,23.335,209438.0,True,14610.0,224048.0,40.710934,-73.900535,VF_5_TAXI,4,US
XANH_TRIP_8038,VF8VNF_0047,DRV_XANH_0047,2026-01-05T09:19:00,2026-01-05T09:44:00,4,27.681,68062.0,True,22569.0,90631.0,40.759315,-73.993895,VF_5_TAXI,5,US
XANH_TRIP_8039,VF8VNF_0047,DRV_XANH_0047,2026-01-05T09:49:00,2026-01-05T10:13:00,4,16.898,461010.0,True,41983.0,502993.0,40.735385,-74.038840,VF_5_TAXI,6,US
XANH_TRIP_8040,VF8VNF_0047,DRV_XANH_0047,2026-01-05T10:18:00,2026-01-05T10:37:00,4,30.899,266715.0,True,113472.0,380187.0,40.751116,-74.036167,VF_5_TAXI,7,US
XANH_TRIP_8041,VF8VNF_0047,DRV_XANH_0047,2026-01-05T15:21:00,2026-01-05T15:40:00,4,21.082,516499.0,True,58182.0,574681.0,40.771469,-74.019390,VF_5_TAXI,8,US
XANH_TRIP_8042,VF8VNF_0047,DRV_XANH_0047,2026-01-05T15:45:00,2026-01-05T16:08:00,4,18.507,181666.0,True,33562.0,215228.0,40.731449,-73.950296,VF_5_TAXI,9,US
XANH_TRIP_8043,VF8VNF_0047,DRV_XANH_0047,2026-01-05T16:19:00,2026-01-05T16:36:00,4,10.622,271186.0,True,28882.0,300068.0,40.724055,-73.919351,VF_5_TAXI,10,US
XANH_TRIP_8044,VF8VNF_0047,DRV_XANH_0047,2026-01-05T16:55:00,2026-01-05T17:18:00,4,27.359,130145.0,True,19344.0,149489.0,40.705013,-73.955249,VF_5_TAXI,11,US
XANH_TRIP_8045,VF8VNF_0047,DRV_XANH_0047,2026-01-05T17:28:00,2026-01-05T17:43:00,4,21.887,169372.0,True,29139.0,198511.0,40.760134,-73.932977,VF_5_TAXI,12,US
XANH_TRIP_8046,VF8VNF_0047,DRV_XANH_0047,2026-01-05T17:48:00,2026-01-05T18:00:00,4,11.587,379705.0,True,97836.0,477541.0,40.713753,-73.903147,VF_5_TAXI,13,US
XANH_TRIP_8047,VF8VNF_0047,DRV_XANH_0047,2026-01-06T06:00:00,2026-01-06T06:17:00,5,18.347,107737.0,True,28223.0,135960.0,40.792948,-74.042740,VF_5_TAXI,0,US
XANH_TRIP_8048,VF8VNF_0047,DRV_XANH_0047,2026-01-06T06:32:00,2026-01-06T06:55:00,5,18.186,341930.0,True,14352.0,356282.0,40.770730,-74.004900,VF_5_TAXI,1,US
XANH_TRIP_8049,VF8VNF_0047,DRV_XANH_0047,2026-01-06T07:00:00,2026-01-06T07:22:00,5,24.945,509123.0,True,27471.0,536594.0,40.777055,-73.966272,VF_5_TAXI,2,US
XANH_TRIP_8050,VF8VNF_0047,DRV_XANH_0047,2026-01-06T07:27:00,2026-01-06T07:42:00,5,2.736,516108.0,True,42168.0,558276.0,40.759033,-73.962901,VF_5_TAXI,3,US
XANH_TRIP_8051,VF8VNF_0047,DRV_XANH_0047,2026-01-06T07:47:00,2026-01-06T08:03:00,5,9.495,86055.0,True,5243.0,91298.0,40.714243,-73.938177,VF_5_TAXI,4,US
XANH_TRIP_8052,VF8VNF_0047,DRV_XANH_0047,2026-01-06T08:08:00,2026-01-06T08:28:00,5,15.289,104272.0,True,60330.0,164602.0,40.746251,-73.941664,VF_5_TAXI,5,US
XANH_TRIP_8053,VF8VNF_0047,DRV_XANH_0047,2026-01-06T08:33:00,2026-01-06T08:55:00,5,22.853,92705.0,True,48858.0,141563.0,40.752513,-73.983849,VF_5_TAXI,6,US
XANH_TRIP_8054,VF8VNF_0047,DRV_XANH_0047,2026-01-06T09:00:00,2026-01-06T09:25:00,5,22.853,109692.0,True,39493.0,149185.0,40.727934,-74.039710,VF_5_TAXI,7,US
XANH_TRIP_8055,VF8VNF_0047,DRV_XANH_0047,2026-01-06T09:55:00,2026-01-06T10:20:00,5,28.968,557068.0,True,32766.0,589834.0,40.782595,-73.980898,VF_5_TAXI,8,US
XANH_TRIP_8056,VF8VNF_0047,DRV_XANH_0047,2026-01-06T10:56:00,2026-01-06T11:20:00,5,9.495,421726.0,True,5440.0,427166.0,40.778284,-73.951757,VF_5_TAXI,9,US
XANH_TRIP_8057,VF8VNF_0047,DRV_XANH_0047,2026-01-06T11:25:00,2026-01-06T11:47:00,5,2.575,99746.0,True,41726.0,141472.0,40.775556,-73.972614,VF_5_TAXI,10,US
XANH_TRIP_8058,VF8VNF_0047,DRV_XANH_0047,2026-01-06T11:52:00,2026-01-06T12:09:00,5,5.472,474309.0,True,55804.0,530113.0,40.724125,-73.976245,VF_5_TAXI,11,US
XANH_TRIP_8059,VF8VNF_0047,DRV_XANH_0047,2026-01-07T06:00:00,2026-01-07T06:21:00,6,16.415,348468.0,True,57636.0,406104.0,40.702813,-74.025995,VF_5_TAXI,0,US
XANH_TRIP_8060,VF8VNF_0047,DRV_XANH_0047,2026-01-07T06:39:00,2026-01-07T07:01:00,6,13.84,91531.0,True,138127.0,229658.0,40.746806,-73.962290,VF_5_TAXI,1,US
XANH_TRIP_8061,VF8VNF_0047,DRV_XANH_0047,2026-01-07T07:16:00,2026-01-07T07:38:00,6,25.589,492191.0,True,38906.0,531097.0,40.701933,-73.968889,VF_5_TAXI,2,US
XANH_TRIP_8062,VF8VNF_0047,DRV_XANH_0047,2026-01-07T07:43:00,2026-01-07T08:07:00,6,3.058,100472.0,True,60875.0,161347.0,40.731500,-73.944349,VF_5_TAXI,3,US
XANH_TRIP_8063,VF8VNF_0047,DRV_XANH_0047,2026-01-07T08:12:00,2026-01-07T08:32:00,6,25.91,81026.0,True,22663.0,103689.0,40.797029,-73.902928,VF_5_TAXI,4,US
XANH_TRIP_8064,VF8VNF_0047,DRV_XANH_0047,2026-01-07T08:37:00,2026-01-07T08:53:00,6,17.381,79461.0,True,31623.0,111084.0,40.716835,-73.967528,VF_5_TAXI,5,US
XANH_TRIP_8065,VF8VNF_0047,DRV_XANH_0047,2026-01-07T09:04:00,2026-01-07T09:27:00,6,14.484,50907.0,True,58199.0,109106.0,40.736927,-74.028109,VF_5_TAXI,6,US
XANH_TRIP_8066,VF8VNF_0047,DRV_XANH_0047,2026-01-07T09:32:00,2026-01-07T09:57:00,6,18.668,242687.0,True,44072.0,286759.0,40.702936,-74.010334,VF_5_TAXI,7,US
XANH_TRIP_8067,VF8VNF_0047,DRV_XANH_0047,2026-01-07T10:02:00,2026-01-07T10:18:00,6,8.369,424129.0,True,93330.0,517459.0,40.776795,-73.912846,VF_5_TAXI,8,US
XANH_TRIP_8068,VF8VNF_0047,DRV_XANH_0047,2026-01-07T13:52:00,2026-01-07T14:08:00,6,23.335,215641.0,True,25975.0,241616.0,40.783847,-73.958756,VF_5_TAXI,9,US
XANH_TRIP_8069,VF8VNF_0047,DRV_XANH_0047,2026-01-07T14:13:00,2026-01-07T14:31:00,6,28.003,267386.0,True,21127.0,288513.0,40.716093,-73.981140,VF_5_TAXI,10,US
XANH_TRIP_8070,VF8VNF_0047,DRV_XANH_0047,2026-01-07T15:15:00,2026-01-07T15:36:00,6,6.598,245760.0,True,11746.0,257506.0,40.773487,-74.015040,VF_5_TAXI,11,US
XANH_TRIP_8071,VF8VNF_0047,DRV_XANH_0047,2026-01-07T15:47:00,2026-01-07T16:03:00,6,27.52,83820.0,True,44869.0,128689.0,40.738397,-74.017405,VF_5_TAXI,12,US
XANH_TRIP_8072,VF8VNF_0047,DRV_XANH_0047,2026-01-07T17:13:00,2026-01-07T17:38:00,6,9.173,122824.0,True,135249.0,258073.0,40.741525,-74.045818,VF_5_TAXI,13,US
XANH_TRIP_8073,VF8VNF_0047,DRV_XANH_0047,2026-01-07T17:43:00,2026-01-07T18:00:00,6,19.473,336453.0,True,200000.0,536453.0,40.725413,-74.024673,VF_5_TAXI,14,US
XANH_TRIP_8074,VF8VNF_0047,DRV_XANH_0047,2026-01-08T06:23:00,2026-01-08T06:39:00,7,10.3,404627.0,True,40532.0,445159.0,40.752057,-73.940602,VF_5_TAXI,0,US
XANH_TRIP_8075,VF8VNF_0047,DRV_XANH_0047,2026-01-08T06:59:00,2026-01-08T07:16:00,7,24.945,222458.0,True,17953.0,240411.0,40.765754,-73.962128,VF_5_TAXI,1,US
XANH_TRIP_8076,VF8VNF_0047,DRV_XANH_0047,2026-01-08T08:03:00,2026-01-08T08:19:00,7,10.944,410830.0,True,24237.0,435067.0,40.768299,-73.952252,VF_5_TAXI,2,US
XANH_TRIP_8077,VF8VNF_0047,DRV_XANH_0047,2026-01-08T08:45:00,2026-01-08T09:08:00,7,31.704,428823.0,True,14388.0,443211.0,40.722659,-74.031953,VF_5_TAXI,3,US
XANH_TRIP_8078,VF8VNF_0047,DRV_XANH_0047,2026-01-08T09:22:00,2026-01-08T09:40:00,7,25.106,71806.0,True,21624.0,93430.0,40.704711,-74.028006,VF_5_TAXI,4,US
XANH_TRIP_8079,VF8VNF_0047,DRV_XANH_0047,2026-01-08T10:00:00,2026-01-08T10:18:00,7,14.001,121539.0,True,27291.0,148830.0,40.783605,-73.992256,VF_5_TAXI,5,US
XANH_TRIP_8080,VF8VNF_0047,DRV_XANH_0047,2026-01-08T10:34:00,2026-01-08T10:59:00,7,3.219,334945.0,True,10285.0,345230.0,40.793137,-73.939457,VF_5_TAXI,6,US
XANH_TRIP_8081,VF8VNF_0047,DRV_XANH_0047,2026-01-08T11:04:00,2026-01-08T11:29:00,7,3.38,43866.0,True,135459.0,179325.0,40.762825,-73.984497,VF_5_TAXI,7,US
XANH_TRIP_8082,VF8VNF_0047,DRV_XANH_0047,2026-01-08T11:34:00,2026-01-08T11:55:00,7,3.38,120310.0,True,106508.0,226818.0,40.723058,-73.987042,VF_5_TAXI,8,US
XANH_TRIP_8083,VF8VNF_0047,DRV_XANH_0047,2026-01-08T12:00:00,2026-01-08T12:20:00,7,20.439,63759.0,True,57488.0,121247.0,40.729085,-74.015052,VF_5_TAXI,9,US
XANH_TRIP_8084,VF8VNF_0047,DRV_XANH_0047,2026-01-09T06:00:00,2026-01-09T06:19:00,8,31.06,532369.0,True,47050.0,579419.0,40.716186,-73.997647,VF_5_TAXI,0,US
XANH_TRIP_8085,VF8VNF_0047,DRV_XANH_0047,2026-01-09T06:24:00,2026-01-09T06:41:00,8,1.448,513090.0,True,34502.0,547592.0,40.743188,-74.041276,VF_5_TAXI,1,US
XANH_TRIP_8086,VF8VNF_0047,DRV_XANH_0047,2026-01-09T06:46:00,2026-01-09T07:08:00,8,13.679,240731.0,True,97250.0,337981.0,40.715802,-74.027330,VF_5_TAXI,2,US
XANH_TRIP_8087,VF8VNF_0047,DRV_XANH_0047,2026-01-09T07:13:00,2026-01-09T07:31:00,8,9.656,374675.0,True,150442.0,525117.0,40.773392,-74.004071,VF_5_TAXI,3,US
XANH_TRIP_8088,VF8VNF_0047,DRV_XANH_0047,2026-01-09T07:36:00,2026-01-09T07:56:00,8,25.428,412841.0,True,47567.0,460408.0,40.736459,-73.946295,VF_5_TAXI,4,US
XANH_TRIP_8089,VF8VNF_0047,DRV_XANH_0047,2026-01-09T08:13:00,2026-01-09T08:35:00,8,22.531,92817.0,True,25102.0,117919.0,40.784323,-73.977703,VF_5_TAXI,5,US
XANH_TRIP_8090,VF8VNF_0047,DRV_XANH_0047,2026-01-09T08:40:00,2026-01-09T08:56:00,8,7.886,351988.0,True,31702.0,383690.0,40.754154,-74.018257,VF_5_TAXI,6,US
XANH_TRIP_8091,VF8VNF_0047,DRV_XANH_0047,2026-01-09T13:08:00,2026-01-09T13:25:00,8,25.589,63144.0,True,38564.0,101708.0,40.755887,-73.927879,VF_5_TAXI,7,US
XANH_TRIP_8092,VF8VNF_0047,DRV_XANH_0047,2026-01-09T13:38:00,2026-01-09T14:03:00,8,10.622,113045.0,True,42581.0,155626.0,40.750681,-74.002780,VF_5_TAXI,8,US
XANH_TRIP_8093,VF8VNF_0047,DRV_XANH_0047,2026-01-09T14:27:00,2026-01-09T14:51:00,8,7.081,42748.0,True,58372.0,101120.0,40.782001,-73.950808,VF_5_TAXI,9,US
XANH_TRIP_8094,VF8VNF_0047,DRV_XANH_0047,2026-01-09T14:56:00,2026-01-09T15:15:00,8,30.899,432344.0,True,16611.0,448955.0,40.700807,-73.945619,VF_5_TAXI,10,US
XANH_TRIP_8095,VF8VNF_0047,DRV_XANH_0047,2026-01-09T15:39:00,2026-01-09T15:59:00,8,30.578,408762.0,True,41882.0,450644.0,40.713695,-74.037682,VF_5_TAXI,11,US
XANH_TRIP_8096,VF8VNF_0047,DRV_XANH_0047,2026-01-09T16:43:00,2026-01-09T17:08:00,8,12.553,350591.0,True,13432.0,364023.0,40.750689,-73.991987,VF_5_TAXI,12,US
XANH_TRIP_8097,VF8VNF_0047,DRV_XANH_0047,2026-01-09T17:26:00,2026-01-09T17:41:00,8,11.426,531978.0,True,40744.0,572722.0,40.706924,-73.985792,VF_5_TAXI,13,US
XANH_TRIP_8098,VF8VNF_0047,DRV_XANH_0047,2026-01-09T17:49:00,2026-01-09T18:00:00,8,18.99,174625.0,True,17502.0,192127.0,40.773539,-73.935538,VF_5_TAXI,14,US
XANH_TRIP_8099,VF8VNF_0047,DRV_XANH_0047,2026-01-10T06:00:00,2026-01-10T06:16:00,9,6.598,437485.0,True,5000.0,442485.0,40.779480,-74.024818,VF_5_TAXI,0,US
XANH_TRIP_8100,VF8VNF_0047,DRV_XANH_0047,2026-01-10T06:21:00,2026-01-10T06:42:00,9,19.795,219720.0,True,27550.0,247270.0,40.730895,-73.981273,VF_5_TAXI,1,US
XANH_TRIP_8101,VF8VNF_0047,DRV_XANH_0047,2026-01-10T06:52:00,2026-01-10T07:16:00,9,28.968,371434.0,True,27675.0,399109.0,40.786455,-73.946701,VF_5_TAXI,2,US
XANH_TRIP_8102,VF8VNF_0047,DRV_XANH_0047,2026-01-10T07:29:00,2026-01-10T07:49:00,9,27.198,499064.0,True,40918.0,539982.0,40.754391,-73.922482,VF_5_TAXI,3,US
XANH_TRIP_8103,VF8VNF_0047,DRV_XANH_0047,2026-01-10T07:54:00,2026-01-10T08:19:00,9,6.759,336118.0,True,44495.0,380613.0,40.733454,-73.957212,VF_5_TAXI,4,US
XANH_TRIP_8104,VF8VNF_0047,DRV_XANH_0047,2026-01-10T08:24:00,2026-01-10T08:40:00,9,28.646,540248.0,True,24507.0,564755.0,40.785923,-74.040006,VF_5_TAXI,5,US
XANH_TRIP_8105,VF8VNF_0047,DRV_XANH_0047,2026-01-10T08:45:00,2026-01-10T09:05:00,9,16.093,155235.0,True,10282.0,165517.0,40.716153,-73.999395,VF_5_TAXI,6,US
XANH_TRIP_8106,VF8VNF_0047,DRV_XANH_0047,2026-01-10T09:19:00,2026-01-10T09:43:00,9,4.184,93264.0,True,39056.0,132320.0,40.778288,-73.945098,VF_5_TAXI,7,US
XANH_TRIP_8107,VF8VNF_0047,DRV_XANH_0047,2026-01-10T09:48:00,2026-01-10T10:11:00,9,29.451,354950.0,True,20431.0,375381.0,40.794807,-73.981118,VF_5_TAXI,8,US
XANH_TRIP_8108,VF8VNF_0047,DRV_XANH_0047,2026-01-10T10:16:00,2026-01-10T10:31:00,9,14.323,165014.0,True,14319.0,179333.0,40.735049,-74.006103,VF_5_TAXI,9,US
XANH_TRIP_8109,VF8VNF_0047,DRV_XANH_0047,2026-01-10T10:36:00,2026-01-10T10:57:00,9,21.726,169428.0,True,40098.0,209526.0,40.752110,-73.986972,VF_5_TAXI,10,US
XANH_TRIP_8110,VF8VNF_0047,DRV_XANH_0047,2026-01-10T11:02:00,2026-01-10T11:22:00,9,22.37,354614.0,True,62423.0,417037.0,40.708829,-73.959453,VF_5_TAXI,11,US
XANH_TRIP_8111,VF8VNF_0047,DRV_XANH_0047,2026-01-10T11:27:00,2026-01-10T11:48:00,9,18.186,518958.0,True,139631.0,658589.0,40.768060,-73.938158,VF_5_TAXI,12,US
XANH_TRIP_8112,VF8VNF_0047,DRV_XANH_0047,2026-01-10T11:59:00,2026-01-10T12:19:00,9,1.77,399374.0,True,6297.0,405671.0,40.724037,-74.006883,VF_5_TAXI,13,US
XANH_TRIP_8113,VF8VNF_0047,DRV_XANH_0047,2026-01-11T06:00:00,2026-01-11T06:15:00,10,12.875,553436.0,True,50594.0,604030.0,40.742844,-73.906721,VF_5_TAXI,0,US
XANH_TRIP_8114,VF8VNF_0047,DRV_XANH_0047,2026-01-11T06:36:00,2026-01-11T06:54:00,10,12.875,541924.0,True,94923.0,636847.0,40.756985,-73.987478,VF_5_TAXI,1,US
XANH_TRIP_8115,VF8VNF_0047,DRV_XANH_0047,2026-01-11T07:27:00,2026-01-11T07:51:00,10,3.862,462407.0,True,53920.0,516327.0,40.732343,-73.999597,VF_5_TAXI,2,US
XANH_TRIP_8116,VF8VNF_0047,DRV_XANH_0047,2026-01-11T08:50:00,2026-01-11T09:15:00,10,9.173,420385.0,True,28387.0,448772.0,40.792237,-74.002334,VF_5_TAXI,3,US
XANH_TRIP_8117,VF8VNF_0047,DRV_XANH_0047,2026-01-11T09:48:00,2026-01-11T10:13:00,10,2.736,386243.0,True,30287.0,416530.0,40.797210,-74.032845,VF_5_TAXI,4,US
XANH_TRIP_8118,VF8VNF_0047,DRV_XANH_0047,2026-01-11T10:18:00,2026-01-11T10:42:00,10,15.611,398704.0,True,193863.0,592567.0,40.779211,-74.014846,VF_5_TAXI,5,US
XANH_TRIP_8119,VF8VNF_0047,DRV_XANH_0047,2026-01-11T10:47:00,2026-01-11T11:09:00,10,26.071,358694.0,True,70216.0,428910.0,40.764069,-73.957298,VF_5_TAXI,6,US
XANH_TRIP_8120,VF8VNF_0047,DRV_XANH_0047,2026-01-12T06:18:00,2026-01-12T06:40:00,11,23.335,292197.0,True,23175.0,315372.0,40.705840,-73.950920,VF_5_TAXI,0,US
XANH_TRIP_8121,VF8VNF_0047,DRV_XANH_0047,2026-01-12T06:54:00,2026-01-12T07:15:00,11,15.772,112989.0,True,36935.0,149924.0,40.775940,-74.001097,VF_5_TAXI,1,US
XANH_TRIP_8122,VF8VNF_0047,DRV_XANH_0047,2026-01-12T07:47:00,2026-01-12T08:07:00,11,5.633,301417.0,True,27636.0,329053.0,40.748183,-74.005615,VF_5_TAXI,2,US
XANH_TRIP_8123,VF8VNF_0047,DRV_XANH_0047,2026-01-12T08:17:00,2026-01-12T08:38:00,11,16.415,531307.0,True,23284.0,554591.0,40.789115,-73.917413,VF_5_TAXI,3,US
XANH_TRIP_8124,VF8VNF_0047,DRV_XANH_0047,2026-01-12T08:43:00,2026-01-12T09:02:00,11,24.301,83094.0,True,135736.0,218830.0,40.720904,-73.986287,VF_5_TAXI,4,US
XANH_TRIP_8125,VF8VNF_0047,DRV_XANH_0047,2026-01-12T12:31:00,2026-01-12T12:48:00,11,22.853,411724.0,True,56462.0,468186.0,40.785894,-73.977649,VF_5_TAXI,5,US
XANH_TRIP_8126,VF8VNF_0047,DRV_XANH_0047,2026-01-12T12:53:00,2026-01-12T13:08:00,11,7.242,344221.0,True,22861.0,367082.0,40.704316,-73.991252,VF_5_TAXI,6,US
XANH_TRIP_8127,VF8VNF_0047,DRV_XANH_0047,2026-01-12T13:34:00,2026-01-12T13:53:00,11,15.45,240060.0,True,37520.0,277580.0,40.763377,-74.021644,VF_5_TAXI,7,US
XANH_TRIP_8128,VF8VNF_0047,DRV_XANH_0047,2026-01-12T13:58:00,2026-01-12T14:16:00,11,30.738,220167.0,True,17758.0,237925.0,40.735563,-74.047427,VF_5_TAXI,8,US
XANH_TRIP_8129,VF8VNF_0047,DRV_XANH_0047,2026-01-12T14:25:00,2026-01-12T14:45:00,11,15.128,126848.0,True,61307.0,188155.0,40.731233,-73.977019,VF_5_TAXI,9,US
XANH_TRIP_8130,VF8VNF_0047,DRV_XANH_0047,2026-01-12T14:50:00,2026-01-12T15:08:00,11,24.623,215809.0,True,11870.0,227679.0,40.720217,-73.976737,VF_5_TAXI,10,US
XANH_TRIP_8131,VF8VNF_0047,DRV_XANH_0047,2026-01-12T15:13:00,2026-01-12T15:30:00,11,18.99,423123.0,True,71832.0,494955.0,40.795814,-73.953292,VF_5_TAXI,11,US
XANH_TRIP_8132,VF8VNF_0047,DRV_XANH_0047,2026-01-12T15:59:00,2026-01-12T16:17:00,11,25.267,147411.0,True,16850.0,164261.0,40.764439,-73.997051,VF_5_TAXI,12,US
XANH_TRIP_8133,VF8VNF_0047,DRV_XANH_0047,2026-01-12T16:35:00,2026-01-12T16:56:00,11,16.093,558018.0,True,17268.0,575286.0,40.718299,-74.005705,VF_5_TAXI,13,US
XANH_TRIP_8134,VF8VNF_0047,DRV_XANH_0047,2026-01-12T17:01:00,2026-01-12T17:20:00,11,17.542,278115.0,True,43508.0,321623.0,40.799200,-74.025504,VF_5_TAXI,14,US
XANH_TRIP_8135,VF8VNF_0047,DRV_XANH_0047,2026-01-13T06:00:00,2026-01-13T06:18:00,12,30.095,212176.0,True,31052.0,243228.0,40.797715,-74.040623,VF_5_TAXI,0,US
XANH_TRIP_8136,VF8VNF_0047,DRV_XANH_0047,2026-01-13T06:23:00,2026-01-13T06:42:00,12,14.162,317063.0,True,24231.0,341294.0,40.729040,-73.977549,VF_5_TAXI,1,US
XANH_TRIP_8137,VF8VNF_0047,DRV_XANH_0047,2026-01-13T07:01:00,2026-01-13T07:22:00,12,28.968,53645.0,True,75987.0,129632.0,40.796446,-73.943943,VF_5_TAXI,2,US
XANH_TRIP_8138,VF8VNF_0047,DRV_XANH_0047,2026-01-13T07:54:00,2026-01-13T08:10:00,12,12.231,116733.0,True,19672.0,136405.0,40.752709,-73.957368,VF_5_TAXI,3,US
XANH_TRIP_8139,VF8VNF_0047,DRV_XANH_0047,2026-01-13T08:15:00,2026-01-13T08:31:00,12,31.865,490850.0,True,60166.0,551016.0,40.780751,-74.011750,VF_5_TAXI,4,US
XANH_TRIP_8140,VF8VNF_0047,DRV_XANH_0047,2026-01-13T08:54:00,2026-01-13T09:09:00,12,13.358,204465.0,True,111425.0,315890.0,40.733210,-73.976800,VF_5_TAXI,5,US
XANH_TRIP_8141,VF8VNF_0047,DRV_XANH_0047,2026-01-13T13:59:00,2026-01-13T14:19:00,12,26.232,127462.0,True,38891.0,166353.0,40.708845,-73.978424,VF_5_TAXI,6,US
XANH_TRIP_8142,VF8VNF_0047,DRV_XANH_0047,2026-01-13T14:35:00,2026-01-13T14:50:00,12,4.023,68621.0,True,63085.0,131706.0,40.786675,-74.010502,VF_5_TAXI,7,US
