vehicle_vin,session_id,station_id,charger_id,start_time,duration_mins,kwh_consumed,power_kw,charging_pattern,assigned_day_index,station_temp_c,cost_vnd,status,soft_overlap_flag,event_sequence_index,subject_zone
VF8VNF_0046,1_1_191_792_2019-01-15 15:36:12.680330,VG_STA_0001_JPL,AG-4F37,2025-12-31T19:55:00,310.98333333333335,8.162,1.57,overnight_deep_charge,0,65.0,25302.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_139_28_2018-09-09 16:22:45.626522,VG_STA_0002_caltech,CA-303,2026-01-01T11:20:00,23.45,2.51,6.42,opportunity_fast_charge,0,36.3,7781.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_179_794_2019-01-15 20:06:20.980075,VG_STA_0001_JPL,AG-3F20,2026-01-01T19:17:00,389.4,34.097,5.25,overnight_deep_charge,1,58.51,105701.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_89_25_2018-09-09 19:31:38.641140,VG_STA_0002_caltech,CA-315,2026-01-02T12:25:00,67.9,7.466,6.6,opportunity_fast_charge,1,36.9,23145.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_191_792_2019-01-15 20:51:08.274020,VG_STA_0001_JPL,AG-4F37,2026-01-02T21:14:00,352.7,2.786,0.47,overnight_deep_charge,2,33.71,8637.0,COMPLETED,False,0,US
VF8VNF_0046,1_1_191_808_2019-01-16 15:29:40.007746,VG_STA_0001_JPL,AG-4F35,2026-01-03T20:39:00,537.9666666666667,8.577,0.96,overnight_deep_charge,3,43.54,26589.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_139_28_2018-09-09 21:45:02.771965,VG_STA_0002_caltech,CA-303,2026-01-04T14:14:00,61.016666666666666,6.387,6.28,opportunity_fast_charge,3,41.04,19800.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_178_824_2019-01-16 18:13:14.399650,VG_STA_0001_JPL,AG-1F07,2026-01-04T18:26:00,506.51666666666665,29.68,3.52,overnight_deep_charge,4,49.34,92008.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_126_20_2018-09-09 22:57:34.324828,VG_STA_0002_caltech,CA-310,2026-01-05T12:23:00,57.36666666666667,5.852,6.12,opportunity_fast_charge,4,37.29,18141.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_179_790_2019-01-16 19:39:00.308933,VG_STA_0001_JPL,AG-3F19,2026-01-05T21:26:00,280.78333333333336,14.887,3.18,overnight_deep_charge,5,35.52,46150.0,COMPLETED,False,0,US
VF8VNF_0046,1_1_191_792_2019-01-16 20:18:21.993672,VG_STA_0001_JPL,AG-4F37,2026-01-06T20:08:00,427.68333333333334,7.928,1.11,overnight_deep_charge,6,42.68,24577.0,COMPLETED,False,0,US
VF8VNF_0046,1_1_191_811_2019-01-17 16:13:49.106713,VG_STA_0001_JPL,AG-4F42,2026-01-07T21:27:00,545.9833333333333,25.612,2.81,overnight_deep_charge,7,52.42,79397.0,COMPLETED,False,0,US
VF8VNF_0046,1_1_191_793_2019-01-17 16:19:44.443694,VG_STA_0001_JPL,AG-4F38,2026-01-08T18:25:00,554.4666666666667,19.791,2.14,overnight_deep_charge,8,59.86,61352.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_129_17_2018-09-09 23:23:56.317360,VG_STA_0002_caltech,CA-307,2026-01-09T12:11:00,68.25,6.626,5.83,opportunity_fast_charge,8,61.17,20541.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_191_786_2019-01-17 19:33:18.199152,VG_STA_0001_JPL,AG-4F36,2026-01-09T21:50:00,312.1,15.922,3.06,overnight_deep_charge,9,65.0,49358.0,COMPLETED,False,0,US
VF8VNF_0046,1_1_191_808_2019-01-17 20:51:44.396198,VG_STA_0001_JPL,AG-4F35,2026-01-10T19:51:00,452.46666666666664,7.926,1.05,overnight_deep_charge,10,50.2,24571.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_89_25_2018-09-10 12:42:59.547154,VG_STA_0002_caltech,CA-315,2026-01-11T14:00:00,36.766666666666666,3.976,6.49,opportunity_fast_charge,10,33.98,12326.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_194_821_2019-01-18 13:52:49.701567,VG_STA_0001_JPL,AG-1F13,2026-01-11T19:08:00,428.21666666666664,13.661,1.91,overnight_deep_charge,11,52.5,42349.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_138_29_2018-09-10 13:41:07.283853,VG_STA_0002_caltech,CA-304,2026-01-12T12:47:00,53.4,5.728,6.44,opportunity_fast_charge,11,55.04,17757.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_193_827_2019-01-18 15:32:39.188795,VG_STA_0001_JPL,AG-1F02,2026-01-12T20:50:00,438.3333333333333,9.263,1.27,overnight_deep_charge,12,35.66,28715.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_131_565_2018-09-10 16:12:53.069895,VG_STA_0002_caltech,CA-511,2026-01-13T11:39:00,25.283333333333335,0.902,2.14,opportunity_fast_charge,12,31.68,2796.0,COMPLETED,False,1,US
VF8VNF_0046,1_1_178_817_2019-01-19 21:42:57.938687,VG_STA_0001_JPL,AG-1F09,2026-01-13T20:27:00,171.21666666666667,7.493,2.63,overnight_deep_charge,13,38.93,23228.0,COMPLETED,False,0,US
VF8VNF_0046,1_1_179_813_2019-01-21 18:04:40.143371,VG_STA_0001_JPL,AG-3F15,2026-01-14T21:10:00,345.53333333333336,15.475,2.69,overnight_deep_charge,14,38.58,47972.0,COMPLETED,False,0,US
VF8VNF_0046,2_39_88_438_2018-09-10 17:53:25.749232,VG_STA_0002_caltech,CA-502,2026-01-15T14:14:00,24.766666666666666,2.133,5.17,opportunity_fast_charge,14,65.0,6612.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_178_828_2019-01-22 13:17:40.154170,VG_STA_0001_JPL,AG-1F10,2025-12-31T18:45:00,562.4666666666667,13.449,1.43,overnight_deep_charge,0,52.31,41692.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_130_31_2018-09-12 20:48:46.529221,VG_STA_0002_caltech,CA-306,2026-01-01T11:38:00,13.066666666666666,1.332,6.12,opportunity_fast_charge,0,44.17,4129.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_179_801_2019-01-22 15:09:47.685913,VG_STA_0001_JPL,AG-3F21,2026-01-01T18:35:00,557.2833333333333,29.809,3.21,overnight_deep_charge,1,44.26,92408.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_126_20_2018-09-13 04:37:21.616494,VG_STA_0002_caltech,CA-310,2026-01-02T14:22:00,88.01666666666667,9.647,6.58,opportunity_fast_charge,1,43.74,29906.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_191_778_2019-01-22 15:26:19.072654,VG_STA_0001_JPL,AG-4F43,2026-01-02T20:33:00,599.25,11.064,1.11,overnight_deep_charge,2,54.81,34298.0,COMPLETED,False,0,US
VF8VNF_0047,1_1_193_827_2019-01-23 13:49:28.999088,VG_STA_0001_JPL,AG-1F02,2026-01-03T21:49:00,611.9833333333333,2.976,0.29,overnight_deep_charge,3,23.29,9226.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_91_437_2018-09-14 03:38:53.491990,VG_STA_0002_caltech,CA-317,2026-01-04T12:12:00,36.0,3.754,6.26,opportunity_fast_charge,3,38.38,11637.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_191_802_2019-01-23 14:59:22.707666,VG_STA_0001_JPL,AG-4F44,2026-01-04T19:34:00,649.3666666666667,7.791,0.72,overnight_deep_charge,4,50.29,24152.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_78_364_2018-09-14 11:40:44.984561,VG_STA_0002_caltech,CA-495,2026-01-05T14:27:00,80.81666666666666,4.555,3.38,opportunity_fast_charge,4,49.74,14120.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_191_782_2019-01-23 15:09:37.152712,VG_STA_0001_JPL,AG-4F50,2026-01-05T18:16:00,647.0,8.441,0.78,overnight_deep_charge,5,44.36,26167.0,COMPLETED,False,0,US
VF8VNF_0047,1_1_191_808_2019-01-23 21:33:30.556916,VG_STA_0001_JPL,AG-4F35,2026-01-06T19:50:00,295.28333333333336,5.449,1.11,overnight_deep_charge,6,48.09,16892.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_89_25_2018-09-14 13:40:06.913875,VG_STA_0002_caltech,CA-315,2026-01-07T12:43:00,81.36666666666666,3.795,2.8,opportunity_fast_charge,6,34.5,11764.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_194_826_2019-01-23 22:58:26.212179,VG_STA_0001_JPL,AG-1F11,2026-01-07T18:00:00,383.3666666666667,38.213,5.98,overnight_deep_charge,7,47.86,118460.0,COMPLETED,False,0,US
VF8VNF_0047,1_1_194_822_2019-01-24 14:04:07.585972,VG_STA_0001_JPL,AG-1F12,2026-01-08T21:25:00,581.9666666666667,36.608,3.77,overnight_deep_charge,8,36.36,113485.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_92_436_2018-09-15 01:14:50.916381,VG_STA_0002_caltech,CA-318,2026-01-09T12:17:00,11.1,1.069,5.78,opportunity_fast_charge,8,53.07,3314.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_191_803_2019-01-24 15:33:24.165352,VG_STA_0001_JPL,AG-4F49,2026-01-09T19:29:00,614.75,0.754,0.07,overnight_deep_charge,9,38.64,2337.0,COMPLETED,False,0,US
VF8VNF_0047,1_1_191_793_2019-01-24 15:40:32.960235,VG_STA_0001_JPL,AG-4F38,2026-01-10T19:22:00,538.5,9.363,1.04,overnight_deep_charge,10,27.2,29025.0,COMPLETED,False,0,US
VF8VNF_0047,1_1_193_829_2019-01-24 22:14:14.196020,VG_STA_0001_JPL,AG-1F03,2026-01-11T18:34:00,256.55,14.499,3.39,overnight_deep_charge,11,41.68,44947.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_88_24_2018-09-15 04:15:15.201695,VG_STA_0002_caltech,CA-314,2026-01-12T11:32:00,64.63333333333334,6.577,6.11,opportunity_fast_charge,11,44.22,20389.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_194_826_2019-01-25 14:01:10.408481,VG_STA_0001_JPL,AG-1F11,2026-01-12T20:03:00,543.1,5.758,0.64,overnight_deep_charge,12,48.54,17850.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_127_19_2018-09-15 05:44:53.774357,VG_STA_0002_caltech,CA-309,2026-01-13T12:59:00,78.81666666666666,4.556,3.47,opportunity_fast_charge,12,46.17,14124.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_179_801_2019-01-25 15:25:01.764416,VG_STA_0001_JPL,AG-3F21,2026-01-13T20:52:00,258.45,22.529,5.23,overnight_deep_charge,13,27.38,69840.0,COMPLETED,False,0,US
VF8VNF_0047,2_39_125_21_2018-09-15 06:06:06.538448,VG_STA_0002_caltech,CA-311,2026-01-14T10:06:00,12.4,1.14,5.52,opportunity_fast_charge,13,40.66,3534.0,COMPLETED,False,1,US
VF8VNF_0047,1_1_191_804_2019-01-25 15:49:58.301514,VG_STA_0001_JPL,AG-4F34,2026-01-14T18:42:00,356.05,9.107,1.53,overnight_deep_charge,14,60.03,28232.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_179_800_2019-01-25 18:05:33.843883,VG_STA_0001_JPL,AG-3F32,2025-12-31T18:22:00,390.3333333333333,20.712,3.18,overnight_deep_charge,0,29.6,64207.0,COMPLETED,False,0,US
VF8VNF_0048,2_39_123_23_2018-09-15 16:29:42.851981,VG_STA_0002_caltech,CA-313,2026-01-01T11:16:00,86.43333333333334,9.779,6.79,opportunity_fast_charge,0,53.03,30315.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_179_801_2019-01-25 20:14:28.667237,VG_STA_0001_JPL,AG-3F21,2026-01-01T18:20:00,264.4166666666667,9.971,2.26,overnight_deep_charge,1,52.79,30910.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_194_821_2019-01-27 15:19:47.601265,VG_STA_0001_JPL,AG-1F13,2026-01-02T21:16:00,539.4833333333333,15.851,1.76,overnight_deep_charge,2,49.89,49138.0,COMPLETED,False,0,US
VF8VNF_0048,2_39_127_19_2018-09-15 19:03:29.132977,VG_STA_0002_caltech,CA-309,2026-01-03T14:16:00,67.6,7.419,6.58,opportunity_fast_charge,2,65.0,22999.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_179_788_2019-01-28 15:07:50.287412,VG_STA_0001_JPL,AG-3F22,2026-01-03T18:34:00,627.1166666666667,13.755,1.32,overnight_deep_charge,3,35.84,42640.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_191_780_2019-01-28 15:25:55.382144,VG_STA_0001_JPL,AG-4F45,2026-01-04T19:07:00,561.6166666666667,13.011,1.39,overnight_deep_charge,4,20.0,40334.0,COMPLETED,False,0,US
VF8VNF_0048,2_39_126_20_2018-09-15 19:40:50.930872,VG_STA_0002_caltech,CA-310,2026-01-05T10:02:00,19.316666666666666,2.065,6.41,opportunity_fast_charge,4,44.09,6402.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_193_825_2019-01-28 23:23:16.539452,VG_STA_0001_JPL,AG-1F01,2026-01-05T20:38:00,157.56666666666666,9.743,3.71,overnight_deep_charge,5,54.53,30203.0,COMPLETED,False,0,US
VF8VNF_0048,2_39_130_31_2018-09-15 21:27:02.751010,VG_STA_0002_caltech,CA-306,2026-01-06T11:22:00,73.43333333333334,7.643,6.24,opportunity_fast_charge,5,57.32,23693.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_178_828_2019-01-29 13:41:29.262986,VG_STA_0001_JPL,AG-1F10,2026-01-06T20:20:00,488.98333333333335,14.123,1.73,overnight_deep_charge,6,45.17,43781.0,COMPLETED,False,0,US
VF8VNF_0048,2_39_78_361_2018-09-16 03:01:42.172133,VG_STA_0002_caltech,CA-493,2026-01-07T10:30:00,49.05,4.666,5.71,opportunity_fast_charge,6,37.0,14465.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_179_794_2019-01-29 15:22:03.877439,VG_STA_0001_JPL,AG-3F20,2026-01-07T18:53:00,599.05,13.592,1.36,overnight_deep_charge,7,53.5,42135.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_194_821_2019-01-30 00:35:17.676976,VG_STA_0001_JPL,AG-1F13,2026-01-08T21:07:00,124.2,8.002,3.87,overnight_deep_charge,8,51.54,24806.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_178_823_2019-01-30 13:43:04.186129,VG_STA_0001_JPL,AG-1F08,2026-01-09T18:07:00,592.2833333333333,11.014,1.12,overnight_deep_charge,9,49.37,34143.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_179_809_2018-09-06 01:31:00.484360,VG_STA_0001_JPL,AG-3F27,2026-01-10T11:12:00,60.5,3.952,3.92,opportunity_fast_charge,9,53.91,12251.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_193_820_2019-01-30 23:45:39.966625,VG_STA_0001_JPL,AG-1F04,2026-01-10T21:06:00,146.65,5.472,2.24,overnight_deep_charge,10,55.5,16963.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_179_781_2018-09-06 13:22:50.256818,VG_STA_0001_JPL,AG-3F31,2026-01-11T14:25:00,81.18333333333334,7.735,5.72,opportunity_fast_charge,10,46.08,23978.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_191_795_2019-01-31 15:00:46.038766,VG_STA_0001_JPL,AG-4F51,2026-01-11T20:51:00,598.5333333333333,4.73,0.47,overnight_deep_charge,11,34.0,14663.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_179_783_2018-09-11 00:03:54.476753,VG_STA_0001_JPL,AG-3F29,2026-01-12T12:37:00,60.43333333333333,5.595,5.55,opportunity_fast_charge,11,41.84,17344.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_191_805_2019-01-31 15:21:39.681382,VG_STA_0001_JPL,AG-4F39,2026-01-12T18:28:00,595.1666666666666,7.013,0.71,overnight_deep_charge,12,41.42,21740.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_191_786_2019-01-31 15:48:16.708767,VG_STA_0001_JPL,AG-4F36,2026-01-13T20:13:00,766.45,26.583,2.08,overnight_deep_charge,13,59.91,82407.0,COMPLETED,False,0,US
VF8VNF_0048,1_1_179_809_2018-09-13 22:00:23.057094,VG_STA_0001_JPL,AG-3F27,2026-01-14T11:10:00,66.53333333333333,1.876,1.69,opportunity_fast_charge,13,39.82,5816.0,COMPLETED,False,1,US
VF8VNF_0048,1_1_193_825_2019-02-01 15:59:43.071885,VG_STA_0001_JPL,AG-1F01,2026-01-14T21:54:00,498.3666666666667,29.866,3.6,overnight_deep_charge,14,55.88,92585.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_194_821_2019-02-01 16:06:39.621185,VG_STA_0001_JPL,AG-1F13,2025-12-31T19:55:00,416.53333333333336,11.838,1.71,overnight_deep_charge,0,37.37,36698.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_191_789_2019-02-04 13:56:25.661123,VG_STA_0001_JPL,AG-4F52,2026-01-01T20:09:00,649.35,5.901,0.55,overnight_deep_charge,1,55.73,18293.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_179_777_2018-09-17 22:46:49.519310,VG_STA_0001_JPL,AG-3F28,2026-01-02T10:16:00,13.633333333333333,1.212,5.33,opportunity_fast_charge,1,36.78,3757.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_194_818_2019-02-04 14:23:54.550001,VG_STA_0001_JPL,AG-1F14,2026-01-02T19:05:00,722.55,12.704,1.05,overnight_deep_charge,2,54.62,39382.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_191_812_2018-09-17 23:11:25.315073,VG_STA_0001_JPL,AG-4F46,2026-01-03T12:57:00,52.916666666666664,4.947,5.61,opportunity_fast_charge,2,31.67,15336.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_191_778_2019-02-04 15:42:01.510667,VG_STA_0001_JPL,AG-4F43,2026-01-03T18:38:00,484.43333333333334,1.933,0.24,overnight_deep_charge,3,30.24,5992.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_179_787_2018-09-20 22:22:27.467093,VG_STA_0001_JPL,AG-3F16,2026-01-04T10:13:00,61.86666666666667,3.37,3.27,opportunity_fast_charge,3,46.68,10447.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_191_793_2019-02-04 15:48:33.755644,VG_STA_0001_JPL,AG-4F38,2026-01-04T18:00:00,499.28333333333336,15.914,1.91,overnight_deep_charge,4,40.2,49333.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_194_822_2018-09-21 03:25:38.588940,VG_STA_0001_JPL,AG-1F12,2026-01-05T12:34:00,38.86666666666667,3.996,6.17,opportunity_fast_charge,4,41.07,12388.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_179_790_2019-02-04 21:07:00.810602,VG_STA_0001_JPL,AG-3F19,2026-01-05T18:27:00,184.21666666666667,16.598,5.41,overnight_deep_charge,5,47.22,51454.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_191_785_2018-09-22 17:22:19.162525,VG_STA_0001_JPL,AG-4F48,2026-01-06T13:25:00,73.5,6.164,5.03,opportunity_fast_charge,5,42.58,19108.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_179_813_2019-02-05 15:02:19.032269,VG_STA_0001_JPL,AG-3F15,2026-01-06T18:45:00,564.5666666666667,54.614,5.8,overnight_deep_charge,6,49.14,169303.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_191_807_2018-09-24 19:25:25.342914,VG_STA_0001_JPL,AG-4F47,2026-01-07T12:31:00,34.75,2.835,4.89,opportunity_fast_charge,6,36.28,8788.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_191_778_2019-02-05 15:32:02.451873,VG_STA_0001_JPL,AG-4F43,2026-01-07T18:08:00,573.7166666666667,22.241,2.33,overnight_deep_charge,7,57.01,68947.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_193_820_2019-02-06 14:25:34.036595,VG_STA_0001_JPL,AG-1F04,2026-01-08T18:44:00,419.43333333333334,34.914,4.99,overnight_deep_charge,8,48.41,108233.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_178_824_2018-09-25 00:52:11.579247,VG_STA_0001_JPL,AG-1F07,2026-01-09T11:42:00,87.08333333333333,6.345,4.37,opportunity_fast_charge,8,48.82,19670.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_179_781_2019-02-06 15:05:43.216949,VG_STA_0001_JPL,AG-3F31,2026-01-09T18:37:00,662.9,4.874,0.44,overnight_deep_charge,9,65.0,15109.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_179_813_2019-02-06 15:18:15.523882,VG_STA_0001_JPL,AG-3F15,2026-01-10T21:07:00,583.8,38.922,4.0,overnight_deep_charge,10,63.95,120658.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_193_825_2019-02-06 15:25:03.231115,VG_STA_0001_JPL,AG-1F01,2026-01-11T21:33:00,402.35,11.594,1.73,overnight_deep_charge,11,43.62,35941.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_193_819_2018-09-25 13:11:47.785168,VG_STA_0001_JPL,AG-1F06,2026-01-12T11:26:00,38.416666666666664,0.892,1.39,opportunity_fast_charge,11,49.95,2765.0,COMPLETED,False,1,US
VF8VNF_0049,1_1_191_778_2019-02-06 15:36:23.958280,VG_STA_0001_JPL,AG-4F43,2026-01-12T18:58:00,597.2166666666667,7.408,0.74,overnight_deep_charge,12,42.0,22965.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_191_811_2019-02-06 15:43:05.900790,VG_STA_0001_JPL,AG-4F42,2026-01-13T21:08:00,206.16666666666666,6.912,2.01,overnight_deep_charge,13,33.92,21427.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_178_824_2019-02-06 22:18:52.854564,VG_STA_0001_JPL,AG-1F07,2026-01-14T18:42:00,172.7,9.39,3.26,overnight_deep_charge,14,50.56,29109.0,COMPLETED,False,0,US
VF8VNF_0049,1_1_193_820_2018-09-25 18:04:45.476035,VG_STA_0001_JPL,AG-1F04,2026-01-15T13:46:00,82.8,6.585,4.77,opportunity_fast_charge,14,53.4,20414.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_193_829_2019-02-07 14:29:20.539904,VG_STA_0001_JPL,AG-1F03,2025-12-31T18:03:00,567.3333333333334,7.041,0.74,overnight_deep_charge,0,49.29,21827.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_193_827_2018-09-26 23:48:11.327568,VG_STA_0001_JPL,AG-1F02,2026-01-01T10:04:00,59.4,4.238,4.28,opportunity_fast_charge,0,40.46,13138.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_179_797_2019-02-07 14:54:39.124541,VG_STA_0001_JPL,AG-3F23,2026-01-01T19:32:00,601.75,23.091,2.3,overnight_deep_charge,1,27.16,71582.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_179_788_2019-02-07 23:12:28.498555,VG_STA_0001_JPL,AG-3F22,2026-01-02T21:00:00,226.86666666666667,11.915,3.15,overnight_deep_charge,2,63.55,36936.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_191_792_2018-10-05 22:14:24.292182,VG_STA_0001_JPL,AG-4F37,2026-01-03T11:07:00,76.71666666666667,3.037,2.38,opportunity_fast_charge,2,42.86,9415.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_193_827_2019-02-08 14:21:20.908783,VG_STA_0001_JPL,AG-1F02,2026-01-03T19:13:00,629.9833333333333,25.865,2.46,overnight_deep_charge,3,50.78,80182.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_178_823_2018-10-06 12:46:04.610775,VG_STA_0001_JPL,AG-1F08,2026-01-04T13:52:00,58.71666666666667,3.031,3.1,opportunity_fast_charge,3,46.42,9396.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_179_781_2019-02-08 14:54:31.815023,VG_STA_0001_JPL,AG-3F31,2026-01-04T18:03:00,594.85,12.082,1.22,overnight_deep_charge,4,20.0,37454.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_193_827_2018-10-09 00:21:41.043234,VG_STA_0001_JPL,AG-1F02,2026-01-05T14:03:00,53.05,4.91,5.55,opportunity_fast_charge,4,32.89,15221.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_179_783_2019-02-08 15:04:20.861105,VG_STA_0001_JPL,AG-3F29,2026-01-05T18:24:00,290.1,18.141,3.75,overnight_deep_charge,5,60.91,56237.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_191_784_2019-02-08 15:47:32.364998,VG_STA_0001_JPL,AG-4F40,2026-01-06T20:48:00,490.75,12.116,1.48,overnight_deep_charge,6,48.43,37560.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_191_811_2019-02-08 15:57:52.078687,VG_STA_0001_JPL,AG-4F42,2026-01-07T18:06:00,506.51666666666665,11.289,1.34,overnight_deep_charge,7,33.12,34996.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_179_799_2018-10-11 14:31:22.365676,VG_STA_0001_JPL,AG-3F25,2026-01-08T12:36:00,37.18333333333333,0.516,0.83,opportunity_fast_charge,7,50.44,1600.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_193_827_2019-02-10 23:11:16.674883,VG_STA_0001_JPL,AG-1F02,2026-01-08T18:35:00,234.66666666666666,9.156,2.34,overnight_deep_charge,8,50.8,28384.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_178_817_2018-10-12 16:51:11.746500,VG_STA_0001_JPL,AG-1F09,2026-01-09T10:00:00,84.45,4.633,3.29,opportunity_fast_charge,8,43.14,14362.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_178_828_2019-02-11 13:54:01.438921,VG_STA_0001_JPL,AG-1F10,2026-01-09T20:54:00,483.06666666666666,13.805,1.71,overnight_deep_charge,9,37.64,42796.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_193_819_2018-10-13 00:35:14.213646,VG_STA_0001_JPL,AG-1F06,2026-01-10T10:43:00,36.85,3.821,6.22,opportunity_fast_charge,9,42.49,11845.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_191_806_2019-02-11 15:41:10.858785,VG_STA_0001_JPL,AG-4F41,2026-01-10T21:19:00,566.3333333333334,7.535,0.8,overnight_deep_charge,10,38.79,23358.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_178_824_2018-10-19 23:23:18.251459,VG_STA_0001_JPL,AG-1F07,2026-01-11T14:11:00,85.41666666666667,3.338,2.34,opportunity_fast_charge,10,37.87,10348.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_179_788_2019-02-12 14:25:56.726047,VG_STA_0001_JPL,AG-3F22,2026-01-11T19:34:00,562.2,24.109,2.57,overnight_deep_charge,11,50.05,74738.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_179_797_2019-02-12 15:04:50.360235,VG_STA_0001_JPL,AG-3F23,2026-01-12T20:48:00,639.1833333333333,3.65,0.34,overnight_deep_charge,12,29.61,11315.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_194_821_2018-10-25 03:41:18.675057,VG_STA_0001_JPL,AG-1F13,2026-01-13T13:54:00,53.25,1.449,1.63,opportunity_fast_charge,12,64.74,4492.0,COMPLETED,False,1,US
VF8VNF_0050,1_1_179_800_2019-02-12 20:29:24.709318,VG_STA_0001_JPL,AG-3F32,2026-01-13T21:18:00,277.95,6.651,1.44,overnight_deep_charge,13,33.89,20618.0,COMPLETED,False,0,US
VF8VNF_0050,1_1_179_787_2018-10-25 04:36:48.605117,VG_STA_0001_JPL,AG-3F16,2026-01-14T12:07:00,32.11666666666667,1.658,3.1,opportunity_fast_charge,13,55.1,5140.0,COMPLETED,False,1,US
