record_id,vehicle_vin,day_idx,sample_idx,timestamp,speed_kmh,motor_rpm,battery_soc,battery_voltage,battery_current,battery_temp_c,state_at_sample,assigned_day_index,ved_reference_veh_id,synthetic_gap_indicator,event_sequence_index,latitude,longitude,accel_z,telemetry_coverage
EV_REC_60249,VF8VNF_0042,12,57,2026-01-13T14:15:00,0.0,0,66.0,306.57,-34.64,30.92,CHARGING,12,11,False,57,21.0166,105.821235,0.0,full
EV_REC_60250,VF8VNF_0042,12,58,2026-01-13T14:30:00,0.0,0,77.14,305.71,-45.51,35.11,CHARGING,12,11,False,58,21.02507,105.8306,0.0,full
EV_REC_60251,VF8VNF_0042,12,59,2026-01-13T14:45:00,0.0,0,90.69,324.74,-30.91,32.41,CHARGING,12,11,False,59,21.027386,105.821791,0.0,full
EV_REC_60252,VF8VNF_0042,12,60,2026-01-13T15:00:00,0.0,14404,62.75,314.62,0.0,45.0,DRIVING_PASSENGER,12,11,False,60,21.057292,105.819513,-0.106,full
EV_REC_60253,VF8VNF_0042,12,61,2026-01-13T15:15:00,54.21,3931,59.31,302.63,43.59,24.15,DRIVING_PASSENGER,12,11,False,61,20.990053,105.815889,0.028,full
EV_REC_60254,VF8VNF_0042,12,62,2026-01-13T15:30:00,18.12,1552,62.9,310.3,30.19,28.79,DRIVING_PASSENGER,12,11,False,62,20.988414,105.852105,-0.166,full
EV_REC_60255,VF8VNF_0042,12,63,2026-01-13T15:45:00,35.15,2584,59.51,311.44,0.0,38.76,DRIVING_PASSENGER,12,11,False,63,21.051449,105.833415,0.266,full
EV_REC_60256,VF8VNF_0042,12,64,2026-01-13T16:00:00,0.0,0,58.4,316.8,0.66,33.48,IDLE,12,11,False,64,21.030655,105.82979,0.0,full
EV_REC_60257,VF8VNF_0042,12,65,2026-01-13T16:15:00,0.0,0,39.51,305.85,0.69,32.67,IDLE,12,11,False,65,21.031049,105.819863,0.0,full
EV_REC_60258,VF8VNF_0042,12,66,2026-01-13T16:30:00,0.0,268,55.41,306.41,0.0,26.84,DRIVING_PASSENGER,12,11,False,66,21.023659,105.825728,0.0,full
EV_REC_60259,VF8VNF_0042,12,67,2026-01-13T16:45:00,0.0,0,56.05,307.1,-2.36,35.6,IDLE,12,11,False,67,21.019991,105.822424,0.0,full
EV_REC_60260,VF8VNF_0042,12,68,2026-01-13T17:00:00,27.86,2262,-9.7,307.2,0.0,37.11,DRIVING_PASSENGER,12,11,False,68,21.040271,105.816449,-0.16,full
EV_REC_60261,VF8VNF_0042,12,69,2026-01-13T17:15:00,19.26,1671,54.11,310.72,8.88,32.48,DEADHEAD,12,11,False,69,21.00754,105.826818,-0.029,full
EV_REC_60262,VF8VNF_0042,12,70,2026-01-13T17:30:00,0.0,0,53.47,303.81,0.74,30.44,IDLE,12,11,False,70,21.017418,105.831296,0.0,full
EV_REC_60263,VF8VNF_0042,12,71,2026-01-13T17:45:00,27.01,1918,52.91,310.48,37.19,25.88,DRIVING_PASSENGER,12,11,False,71,21.00316,105.812718,0.057,full
EV_REC_60264,VF8VNF_0042,12,72,2026-01-13T18:00:00,0.0,0,39.41,302.65,-1.16,34.34,IDLE,12,11,False,72,21.026497,105.81239,0.0,full
EV_REC_60265,VF8VNF_0042,12,73,2026-01-13T18:15:00,0.0,0,38.94,302.6,2.16,34.88,IDLE,12,11,False,73,21.026887,105.820232,0.0,full
EV_REC_60266,VF8VNF_0042,12,74,2026-01-13T18:30:00,0.0,0,40.33,308.25,-2.1,22.09,IDLE,12,11,False,74,21.027706,105.821801,0.0,full
EV_REC_60267,VF8VNF_0042,12,75,2026-01-13T18:45:00,0.0,0,38.07,302.01,2.04,41.25,IDLE,12,11,False,75,21.032172,105.821219,0.0,full
EV_REC_60268,VF8VNF_0042,12,76,2026-01-13T19:00:00,0.0,0,39.82,305.87,-1.91,28.32,IDLE,12,11,False,76,21.015533,105.821128,0.0,full
EV_REC_60269,VF8VNF_0042,12,77,2026-01-13T19:15:00,0.0,0,37.25,307.13,0.64,36.54,IDLE,12,11,False,77,21.029237,105.820088,0.0,full
EV_REC_60270,VF8VNF_0042,12,78,2026-01-13T19:30:00,0.0,0,38.23,309.19,-0.06,31.56,IDLE,12,11,False,78,21.02247,105.835732,0.0,full
EV_REC_60271,VF8VNF_0042,12,79,2026-01-13T19:45:00,0.0,0,37.6,313.82,-1.54,20.0,IDLE,12,11,False,79,21.024878,105.818151,0.0,full
EV_REC_60272,VF8VNF_0042,12,80,2026-01-13T20:00:00,0.0,0,36.96,300.59,-1.22,25.95,IDLE,12,11,False,80,21.028555,105.827529,0.0,full
EV_REC_60273,VF8VNF_0042,12,81,2026-01-13T20:15:00,0.0,0,39.08,303.66,0.9,37.45,IDLE,12,11,False,81,21.031552,105.823168,0.0,full
EV_REC_60274,VF8VNF_0042,12,82,2026-01-13T20:30:00,0.0,0,37.47,302.29,1.22,31.74,IDLE,12,11,False,82,21.020034,105.825321,0.0,full
EV_REC_60275,VF8VNF_0042,12,83,2026-01-13T20:45:00,0.0,0,36.53,299.13,-2.51,33.79,IDLE,12,11,False,83,21.024631,105.819369,0.0,full
EV_REC_60276,VF8VNF_0042,12,84,2026-01-13T21:00:00,0.0,0,37.02,304.26,-0.64,21.78,IDLE,12,11,False,84,21.027707,105.826221,0.0,full
EV_REC_60277,VF8VNF_0042,12,85,2026-01-13T21:15:00,0.0,0,39.1,299.99,2.17,30.25,IDLE,12,11,False,85,21.032411,105.819862,0.0,full
EV_REC_60278,VF8VNF_0042,12,86,2026-01-13T21:30:00,0.0,0,39.12,297.56,-0.54,39.56,IDLE,12,11,False,86,21.022929,105.818454,0.0,full
EV_REC_60279,VF8VNF_0042,12,87,2026-01-13T21:45:00,0.0,0,38.18,305.49,0.92,30.03,IDLE,12,11,False,87,21.025444,105.820439,0.0,full
EV_REC_60280,VF8VNF_0042,12,88,2026-01-13T22:00:00,0.0,0,39.97,306.29,-40.53,36.96,CHARGING,12,11,False,88,21.017531,105.824193,0.0,full
EV_REC_60281,VF8VNF_0042,12,89,2026-01-13T22:15:00,0.0,0,40.16,307.07,-39.71,36.48,CHARGING,12,11,False,89,21.015729,105.822743,0.0,full
EV_REC_60282,VF8VNF_0042,12,90,2026-01-13T22:30:00,0.0,0,43.34,303.72,-34.47,28.7,CHARGING,12,11,False,90,21.03161,105.821583,0.0,full
EV_REC_60283,VF8VNF_0042,12,91,2026-01-13T22:45:00,0.0,0,42.61,300.62,-21.69,38.11,CHARGING,12,11,False,91,21.022207,105.827763,0.0,full
EV_REC_60284,VF8VNF_0042,12,92,2026-01-13T23:00:00,0.0,0,45.67,303.69,-28.48,32.96,CHARGING,12,11,False,92,21.029785,105.827155,0.0,full
EV_REC_60285,VF8VNF_0042,12,93,2026-01-13T23:15:00,0.0,0,47.75,299.7,-35.52,28.71,CHARGING,12,11,False,93,21.03099,105.827108,0.0,full
EV_REC_60286,VF8VNF_0042,12,94,2026-01-13T23:30:00,0.0,0,51.25,300.9,-6.38,30.09,CHARGING,12,11,False,94,21.029849,105.824565,0.0,full
EV_REC_60287,VF8VNF_0042,12,95,2026-01-13T23:45:00,0.0,0,52.07,303.96,-35.62,40.16,CHARGING,12,11,False,95,21.028521,105.828657,0.0,full
EV_REC_60288,VF8VNF_0042,13,0,2026-01-14T00:00:00,0.0,0,79.75,310.26,-35.33,37.13,CHARGING,13,11,False,0,21.027481,105.824222,0.0,full
EV_REC_60289,VF8VNF_0042,13,1,2026-01-14T00:15:00,0.0,0,82.04,309.0,-43.0,33.18,CHARGING,13,11,False,1,21.026098,105.817941,0.0,full
EV_REC_60290,VF8VNF_0042,13,2,2026-01-14T00:30:00,0.0,0,83.03,310.36,-40.38,42.63,CHARGING,13,11,False,2,21.022413,105.833516,0.0,full
EV_REC_60291,VF8VNF_0042,13,3,2026-01-14T00:45:00,0.0,0,85.59,315.41,-37.18,35.07,CHARGING,13,11,False,3,21.030741,105.819401,0.0,full
EV_REC_60292,VF8VNF_0042,13,4,2026-01-14T01:00:00,0.0,0,87.84,312.55,-39.16,38.56,CHARGING,13,11,False,4,21.028087,105.834118,0.0,full
EV_REC_60293,VF8VNF_0042,13,5,2026-01-14T01:15:00,0.0,0,87.4,306.52,-51.62,32.46,CHARGING,13,11,False,5,21.021148,105.823848,0.0,full
EV_REC_60294,VF8VNF_0042,13,6,2026-01-14T01:30:00,0.0,0,91.6,307.12,-39.57,29.12,CHARGING,13,11,False,6,21.021474,105.816471,0.0,full
EV_REC_60295,VF8VNF_0042,13,7,2026-01-14T01:45:00,0.0,12538,95.03,312.5,-44.45,35.43,CHARGING,13,11,False,7,21.027392,105.813366,0.0,full
EV_REC_60296,VF8VNF_0042,13,8,2026-01-14T02:00:00,0.0,0,94.92,314.71,-30.57,27.33,CHARGING,13,11,False,8,21.022758,105.829781,0.0,full
EV_REC_60297,VF8VNF_0042,13,9,2026-01-14T02:15:00,0.0,0,96.63,318.27,0.75,44.02,IDLE,13,11,False,9,21.029139,105.814534,0.0,full
EV_REC_60298,VF8VNF_0042,13,10,2026-01-14T02:30:00,0.0,0,96.56,312.32,0.77,23.82,IDLE,13,11,False,10,21.025794,105.828161,0.0,full
EV_REC_60299,VF8VNF_0042,13,11,2026-01-14T02:45:00,0.0,0,97.02,307.27,2.53,21.92,IDLE,13,11,False,11,21.021754,105.82594,0.0,full
EV_REC_60300,VF8VNF_0042,13,12,2026-01-14T03:00:00,0.0,0,96.18,307.98,0.37,23.94,IDLE,13,11,False,12,21.033421,105.830387,0.0,full
EV_REC_60301,VF8VNF_0042,13,13,2026-01-14T03:15:00,0.0,0,97.51,317.77,0.71,20.62,IDLE,13,11,False,13,21.021461,105.826219,0.0,full
EV_REC_60302,VF8VNF_0042,13,14,2026-01-14T03:30:00,0.0,0,96.25,314.48,-0.97,33.54,IDLE,13,11,False,14,21.02688,105.814079,0.0,full
EV_REC_60303,VF8VNF_0042,13,15,2026-01-14T03:45:00,0.0,0,95.91,313.67,-1.73,36.36,IDLE,13,11,False,15,21.021498,105.819294,0.0,full
EV_REC_60304,VF8VNF_0042,13,16,2026-01-14T04:00:00,0.0,0,96.0,311.85,-2.13,34.95,IDLE,13,11,False,16,21.022676,105.822572,0.0,full
EV_REC_60305,VF8VNF_0042,13,17,2026-01-14T04:15:00,0.0,0,96.51,319.94,-4.39,31.95,IDLE,13,11,False,17,21.024219,105.827354,0.0,full
EV_REC_60306,VF8VNF_0042,13,18,2026-01-14T04:30:00,0.0,0,97.24,311.59,-2.13,32.07,IDLE,13,11,False,18,21.034265,105.826828,0.0,full
EV_REC_60307,VF8VNF_0042,13,19,2026-01-14T04:45:00,0.0,0,96.75,312.01,-1.73,23.34,IDLE,13,11,False,19,21.027957,105.826703,0.0,full
EV_REC_60308,VF8VNF_0042,13,20,2026-01-14T05:00:00,0.0,0,96.53,318.12,-0.18,28.94,IDLE,13,11,False,20,21.016379,105.82763,0.0,full
EV_REC_60309,VF8VNF_0042,13,21,2026-01-14T05:15:00,0.0,0,96.96,311.94,1.68,36.0,IDLE,13,11,False,21,21.028678,105.82418,0.0,full
EV_REC_60310,VF8VNF_0042,13,22,2026-01-14T05:30:00,0.0,0,96.23,314.52,-0.04,31.8,IDLE,13,11,False,22,21.030326,105.835871,0.0,full
EV_REC_60311,VF8VNF_0042,13,23,2026-01-14T05:45:00,0.0,0,96.86,314.15,-0.05,27.03,IDLE,13,11,False,23,21.017081,105.8175,0.0,full
EV_REC_60312,VF8VNF_0042,13,24,2026-01-14T06:00:00,0.0,0,97.85,311.99,0.8,31.66,IDLE,13,11,False,24,21.018867,105.825909,0.0,full
EV_REC_60313,VF8VNF_0042,13,25,2026-01-14T06:15:00,26.36,2120,95.06,307.73,18.29,27.45,DRIVING_PASSENGER,13,11,False,25,21.005627,105.827012,-0.02,full
EV_REC_60314,VF8VNF_0042,13,26,2026-01-14T06:30:00,31.0,2371,93.06,313.53,4.23,29.8,DRIVING_PASSENGER,13,11,False,26,21.087438,105.795293,-0.334,full
EV_REC_60315,VF8VNF_0042,13,27,2026-01-14T06:45:00,0.0,0,92.94,316.2,1.15,34.94,IDLE,13,11,False,27,21.024498,105.819328,0.0,full
EV_REC_60316,VF8VNF_0042,13,28,2026-01-14T07:00:00,0.0,0,91.35,310.27,0.0,37.11,DRIVING_PASSENGER,13,11,False,28,21.028591,105.827349,0.0,full
EV_REC_60317,VF8VNF_0042,13,29,2026-01-14T07:15:00,0.0,0,41.03,302.6,4.11,33.23,IDLE,13,11,False,29,21.031548,105.820527,0.0,full
EV_REC_60318,VF8VNF_0042,13,30,2026-01-14T07:30:00,45.8,3672,89.91,306.21,24.6,32.2,DRIVING_PASSENGER,13,11,False,30,21.047454,105.816197,-0.37,full
EV_REC_60319,VF8VNF_0042,13,31,2026-01-14T07:45:00,26.01,1668,90.49,308.8,25.93,34.58,DEADHEAD,13,11,False,31,20.999513,105.841579,0.217,full
EV_REC_60320,VF8VNF_0042,13,32,2026-01-14T08:00:00,0.0,0,42.44,302.74,1.13,31.8,IDLE,13,11,False,32,21.026454,105.83337,0.0,full
EV_REC_60321,VF8VNF_0042,13,33,2026-01-14T08:15:00,27.52,2171,87.73,310.19,18.57,31.06,DEADHEAD,13,11,False,33,21.085849,105.817113,0.059,full
EV_REC_60322,VF8VNF_0042,13,34,2026-01-14T08:30:00,28.87,2407,87.84,307.73,46.13,34.41,DEADHEAD,13,11,False,34,20.987649,105.815319,-0.252,full
EV_REC_60323,VF8VNF_0042,13,35,2026-01-14T08:45:00,0.0,0,39.96,307.75,3.37,32.57,IDLE,13,11,False,35,21.022005,105.821455,0.0,full
EV_REC_60324,VF8VNF_0042,13,36,2026-01-14T09:00:00,0.0,0,40.54,304.28,0.14,30.94,IDLE,13,11,False,36,21.026004,105.833857,0.0,full
EV_REC_60325,VF8VNF_0042,13,37,2026-01-14T09:15:00,0.0,0,42.23,312.79,0.59,27.39,IDLE,13,11,False,37,21.022179,105.824433,0.0,full
EV_REC_60326,VF8VNF_0042,13,38,2026-01-14T09:30:00,0.0,0,40.21,300.75,0.89,39.02,IDLE,13,11,False,38,21.031593,105.82525,0.0,full
EV_REC_60327,VF8VNF_0042,13,39,2026-01-14T09:45:00,0.0,0,42.58,306.45,1.57,26.7,IDLE,13,11,False,39,21.020482,105.826375,0.0,full
EV_REC_60328,VF8VNF_0042,13,40,2026-01-14T10:00:00,0.0,0,39.66,304.93,-0.22,32.45,IDLE,13,11,False,40,21.019194,105.829862,0.0,full
EV_REC_60329,VF8VNF_0042,13,41,2026-01-14T10:15:00,0.0,0,40.65,314.12,-0.98,36.16,IDLE,13,11,False,41,21.021418,105.822858,0.0,full
EV_REC_60330,VF8VNF_0042,13,42,2026-01-14T10:30:00,0.0,0,41.55,311.35,2.9,37.69,IDLE,13,11,False,42,21.030251,105.830756,0.0,full
EV_REC_60331,VF8VNF_0042,13,43,2026-01-14T10:45:00,0.0,0,43.07,304.94,1.11,40.64,IDLE,13,11,False,43,21.022125,105.829959,0.0,full
EV_REC_60332,VF8VNF_0042,13,44,2026-01-14T11:00:00,0.0,0,45.64,299.68,-43.78,33.69,CHARGING,13,11,False,44,21.02566,105.821237,0.0,full
EV_REC_60333,VF8VNF_0042,13,45,2026-01-14T11:15:00,0.0,0,55.52,305.56,-34.21,42.12,CHARGING,13,11,False,45,21.02145,105.829558,0.0,full
EV_REC_60334,VF8VNF_0042,13,46,2026-01-14T11:30:00,0.0,0,66.68,310.95,-41.07,29.85,CHARGING,13,11,False,46,21.025499,105.817253,0.0,full
EV_REC_60335,VF8VNF_0042,13,47,2026-01-14T11:45:00,0.0,0,74.26,309.9,-41.74,33.3,CHARGING,13,11,False,47,21.031477,105.818958,0.0,full
EV_REC_60336,VF8VNF_0042,13,48,2026-01-14T12:00:00,0.0,0,84.06,310.46,-13.44,37.17,CHARGING,13,11,False,48,21.025285,105.826008,0.0,full
EV_REC_60337,VF8VNF_0042,13,49,2026-01-14T12:15:00,0.0,0,94.86,314.65,-36.38,28.75,CHARGING,13,11,False,49,21.026673,105.830205,0.0,full
EV_REC_60338,VF8VNF_0042,13,50,2026-01-14T12:30:00,41.44,3109,72.94,307.03,58.89,25.54,DRIVING_PASSENGER,13,11,False,50,21.021531,105.856249,0.069,full
EV_REC_60339,VF8VNF_0042,13,51,2026-01-14T12:45:00,35.8,2666,74.34,314.02,0.0,29.66,DRIVING_PASSENGER,13,11,False,51,20.982638,105.803694,-0.022,full
EV_REC_60340,VF8VNF_0042,13,52,2026-01-14T13:00:00,0.0,0,73.57,301.19,-0.32,27.56,IDLE,13,11,False,52,21.025171,105.821004,0.0,full
EV_REC_60341,VF8VNF_0042,13,53,2026-01-14T13:15:00,48.62,3540,71.67,307.44,47.48,36.65,DRIVING_PASSENGER,13,11,False,53,21.071538,105.832249,0.498,full
EV_REC_60342,VF8VNF_0042,13,54,2026-01-14T13:30:00,0.0,0,40.29,305.98,-3.04,34.75,IDLE,13,11,False,54,21.01802,105.820235,0.0,full
EV_REC_60343,VF8VNF_0042,13,55,2026-01-14T13:45:00,13.58,1005,70.69,304.65,24.21,30.03,DRIVING_PASSENGER,13,11,False,55,21.018996,105.814608,-0.268,full
EV_REC_60344,VF8VNF_0042,13,56,2026-01-14T14:00:00,34.32,2206,69.06,305.41,30.5,31.52,DRIVING_PASSENGER,13,11,False,56,20.989351,105.812326,-0.245,full
EV_REC_60345,VF8VNF_0042,13,57,2026-01-14T14:15:00,24.18,2081,67.45,308.73,36.23,33.26,DRIVING_PASSENGER,13,11,False,57,20.982794,105.815035,-0.031,full
EV_REC_60346,VF8VNF_0042,13,58,2026-01-14T14:30:00,0.0,0,38.92,305.95,-2.26,22.97,IDLE,13,11,False,58,21.027029,105.826731,0.0,full
EV_REC_60347,VF8VNF_0042,13,59,2026-01-14T14:45:00,18.04,1256,65.6,302.5,31.66,31.78,DRIVING_PASSENGER,13,11,False,59,21.04396,105.829901,0.006,full
EV_REC_60348,VF8VNF_0042,13,60,2026-01-14T15:00:00,0.0,0,41.49,295.21,-0.13,31.52,IDLE,13,11,False,60,21.032792,105.836832,0.0,full
EV_REC_60349,VF8VNF_0042,13,61,2026-01-14T15:15:00,22.23,1910,64.53,310.07,14.12,32.41,DEADHEAD,13,11,False,61,21.031896,105.817713,0.158,full
EV_REC_60350,VF8VNF_0042,13,62,2026-01-14T15:30:00,0.0,0,40.9,308.27,0.15,30.84,IDLE,13,11,False,62,21.014893,105.825745,0.0,full
EV_REC_60351,VF8VNF_0042,13,63,2026-01-14T15:45:00,48.51,3698,62.68,308.32,35.56,25.11,DRIVING_PASSENGER,13,11,False,63,21.036096,105.849451,-0.413,full
EV_REC_60352,VF8VNF_0042,13,64,2026-01-14T16:00:00,0.0,0,62.23,303.9,1.1,35.88,IDLE,13,11,False,64,21.0265,105.823375,0.0,full
EV_REC_60353,VF8VNF_0042,13,65,2026-01-14T16:15:00,28.71,2357,60.29,308.2,13.9,26.71,DRIVING_PASSENGER,13,11,False,65,21.004106,105.833924,-0.078,full
EV_REC_60354,VF8VNF_0042,13,66,2026-01-14T16:30:00,23.46,2028,59.33,306.77,22.98,37.17,DRIVING_PASSENGER,13,11,False,66,21.050242,105.773549,-0.102,full
EV_REC_60355,VF8VNF_0042,13,67,2026-01-14T16:45:00,0.0,0,59.78,308.65,-2.7,36.16,IDLE,13,11,False,67,21.030309,105.828574,0.0,full
EV_REC_60356,VF8VNF_0042,13,68,2026-01-14T17:00:00,53.95,3765,59.06,309.75,36.67,38.65,DRIVING_PASSENGER,13,11,False,68,21.036145,105.827968,-0.428,full
EV_REC_60357,VF8VNF_0042,13,69,2026-01-14T17:15:00,0.0,0,41.58,304.82,0.97,34.79,IDLE,13,11,False,69,21.0229,105.82007,0.0,full
EV_REC_60358,VF8VNF_0042,13,70,2026-01-14T17:30:00,37.09,2769,57.36,316.85,27.08,41.24,DRIVING_PASSENGER,13,11,False,70,20.980351,105.830814,-0.026,full
EV_REC_60359,VF8VNF_0042,13,71,2026-01-14T17:45:00,65.51,5109,55.43,302.45,33.92,24.5,DRIVING_PASSENGER,13,11,False,71,21.049872,105.844031,-0.098,full
EV_REC_60360,VF8VNF_0042,13,72,2026-01-14T18:00:00,0.0,0,40.63,304.89,-0.05,28.91,IDLE,13,11,False,72,21.026361,105.817672,0.0,full
EV_REC_60361,VF8VNF_0042,13,73,2026-01-14T18:15:00,0.0,0,39.75,305.89,0.26,26.14,IDLE,13,11,False,73,21.020674,105.833139,0.0,full
EV_REC_60362,VF8VNF_0042,13,74,2026-01-14T18:30:00,0.0,0,40.81,300.35,0.79,27.6,IDLE,13,11,False,74,21.024997,105.82478,0.0,full
EV_REC_60363,VF8VNF_0042,13,75,2026-01-14T18:45:00,0.0,0,41.17,301.1,1.16,27.42,IDLE,13,11,False,75,21.016064,105.833916,0.0,full
EV_REC_60364,VF8VNF_0042,13,76,2026-01-14T19:00:00,0.0,0,40.51,305.27,1.35,33.59,IDLE,13,11,False,76,21.024268,105.820465,0.0,full
EV_REC_60365,VF8VNF_0042,13,77,2026-01-14T19:15:00,0.0,0,41.08,308.19,-0.46,27.92,IDLE,13,11,False,77,21.017935,105.832473,0.0,full
EV_REC_60366,VF8VNF_0042,13,78,2026-01-14T19:30:00,0.0,0,41.42,299.64,0.57,35.1,IDLE,13,11,False,78,21.030151,105.814173,0.0,full
EV_REC_60367,VF8VNF_0042,13,79,2026-01-14T19:45:00,0.0,0,39.32,310.97,0.38,40.34,IDLE,13,11,False,79,21.022028,105.823206,0.0,full
EV_REC_60368,VF8VNF_0042,13,80,2026-01-14T20:00:00,0.0,0,41.17,310.09,2.73,33.54,IDLE,13,11,False,80,21.022884,105.822623,0.0,full
EV_REC_60369,VF8VNF_0042,13,81,2026-01-14T20:15:00,0.0,0,40.15,305.75,0.78,31.06,IDLE,13,11,False,81,21.021412,105.811999,0.0,full
EV_REC_60370,VF8VNF_0042,13,82,2026-01-14T20:30:00,0.0,0,39.99,307.94,0.73,26.38,IDLE,13,11,False,82,21.028633,105.82351,0.0,full
EV_REC_60371,VF8VNF_0042,13,83,2026-01-14T20:45:00,0.0,0,43.11,309.34,-0.6,32.78,IDLE,13,11,False,83,21.031422,105.827977,0.0,full
EV_REC_60372,VF8VNF_0042,13,84,2026-01-14T21:00:00,0.0,0,41.89,308.4,3.96,25.17,IDLE,13,11,False,84,21.027155,105.830574,0.0,full
EV_REC_60373,VF8VNF_0042,13,85,2026-01-14T21:15:00,0.0,0,38.88,306.1,0.61,26.97,IDLE,13,11,False,85,21.018263,105.821342,0.0,full
EV_REC_60374,VF8VNF_0042,13,86,2026-01-14T21:30:00,0.0,0,39.88,301.69,-2.55,32.06,IDLE,13,11,False,86,21.021583,105.830742,0.0,full
EV_REC_60375,VF8VNF_0042,13,87,2026-01-14T21:45:00,0.0,0,42.84,309.41,4.32,28.38,IDLE,13,11,False,87,21.022687,105.831995,0.0,full
EV_REC_60376,VF8VNF_0042,13,88,2026-01-14T22:00:00,0.0,0,42.16,304.71,-15.53,39.83,CHARGING,13,11,False,88,21.021441,105.831383,0.0,full
EV_REC_60377,VF8VNF_0042,13,89,2026-01-14T22:15:00,0.0,0,42.63,304.06,-38.16,33.89,CHARGING,13,11,False,89,21.02167,105.831491,0.0,full
EV_REC_60378,VF8VNF_0042,13,90,2026-01-14T22:30:00,0.0,0,46.5,306.64,-28.44,38.62,CHARGING,13,11,False,90,21.023084,105.827789,0.0,full
EV_REC_60379,VF8VNF_0042,13,91,2026-01-14T22:45:00,0.0,0,48.4,300.48,-51.08,26.89,CHARGING,13,11,False,91,21.014133,105.823527,0.0,full
EV_REC_60380,VF8VNF_0042,13,92,2026-01-14T23:00:00,0.0,0,51.2,307.66,-49.61,31.22,CHARGING,13,11,False,92,21.029274,105.837213,0.0,full
EV_REC_60381,VF8VNF_0042,13,93,2026-01-14T23:15:00,0.0,0,54.26,304.89,-36.53,34.4,CHARGING,13,11,False,93,21.025541,105.820903,0.0,full
EV_REC_60382,VF8VNF_0042,13,94,2026-01-14T23:30:00,0.0,0,54.26,300.36,-44.17,33.72,CHARGING,13,11,False,94,21.027247,105.816316,0.0,full
EV_REC_60383,VF8VNF_0042,13,95,2026-01-14T23:45:00,0.0,0,58.27,308.58,-32.85,36.51,CHARGING,13,11,False,95,21.02795,105.81309,0.0,full
EV_REC_60384,VF8VNF_0042,14,0,2026-01-15T00:00:00,0.0,0,69.23,309.5,-59.89,38.83,CHARGING,14,11,False,0,21.023979,105.831265,0.0,full
EV_REC_60385,VF8VNF_0042,14,1,2026-01-15T00:15:00,0.0,0,71.66,299.79,-46.45,37.09,CHARGING,14,11,False,1,21.02074,105.831903,0.0,full
EV_REC_60386,VF8VNF_0042,14,2,2026-01-15T00:30:00,0.0,0,73.12,306.99,-50.09,31.33,CHARGING,14,11,False,2,21.026715,105.823883,0.0,full
EV_REC_60387,VF8VNF_0042,14,3,2026-01-15T00:45:00,0.0,0,76.68,303.63,-28.92,21.87,CHARGING,14,11,False,3,21.020959,105.837379,0.0,full
EV_REC_60388,VF8VNF_0042,14,4,2026-01-15T01:00:00,0.0,0,75.92,302.65,-35.16,35.44,CHARGING,14,11,False,4,21.028205,105.827098,0.0,full
EV_REC_60389,VF8VNF_0042,14,5,2026-01-15T01:15:00,0.0,0,78.44,304.01,-62.22,32.54,CHARGING,14,11,False,5,21.026302,105.828284,0.0,full
EV_REC_60390,VF8VNF_0042,14,6,2026-01-15T01:30:00,0.0,0,80.66,312.6,-46.23,42.36,CHARGING,14,11,False,6,21.032912,105.812242,0.0,full
EV_REC_60391,VF8VNF_0042,14,7,2026-01-15T01:45:00,0.0,0,81.37,311.16,-20.25,31.29,CHARGING,14,11,False,7,21.014169,105.832153,0.0,full
EV_REC_60392,VF8VNF_0042,14,8,2026-01-15T02:00:00,0.0,0,86.84,308.41,-53.27,36.12,CHARGING,14,11,False,8,21.024906,105.81687,0.0,full
EV_REC_60393,VF8VNF_0042,14,9,2026-01-15T02:15:00,0.0,0,87.75,315.38,-43.97,37.34,CHARGING,14,11,False,9,21.032523,105.819044,0.0,full
EV_REC_60394,VF8VNF_0042,14,10,2026-01-15T02:30:00,0.0,0,88.35,311.26,-46.49,34.5,CHARGING,14,11,False,10,21.027209,105.828661,0.0,full
EV_REC_60395,VF8VNF_0042,14,11,2026-01-15T02:45:00,0.0,0,95.28,320.67,-39.84,32.72,CHARGING,14,11,False,11,21.028115,105.82227,0.0,full
EV_REC_60396,VF8VNF_0042,14,12,2026-01-15T03:00:00,0.0,0,90.84,312.24,1.26,29.77,IDLE,14,11,False,12,21.023035,105.830828,0.0,full
EV_REC_60397,VF8VNF_0042,14,13,2026-01-15T03:15:00,0.0,0,93.85,310.58,-0.93,27.63,IDLE,14,11,False,13,21.021776,105.825798,0.0,full
EV_REC_60398,VF8VNF_0042,14,14,2026-01-15T03:30:00,0.0,0,92.32,311.19,-1.29,34.94,IDLE,14,11,False,14,21.025928,105.823166,0.0,full
EV_REC_60399,VF8VNF_0042,14,15,2026-01-15T03:45:00,0.0,0,92.55,307.26,-2.58,34.38,IDLE,14,11,False,15,21.025791,105.822686,0.0,full
EV_REC_60400,VF8VNF_0042,14,16,2026-01-15T04:00:00,0.0,0,91.24,313.67,-2.23,27.61,IDLE,14,11,False,16,21.025408,105.826624,0.0,full
EV_REC_60401,VF8VNF_0042,14,17,2026-01-15T04:15:00,0.0,0,92.03,312.54,0.06,26.7,IDLE,14,11,False,17,21.020536,105.81708,0.0,full
EV_REC_60402,VF8VNF_0042,14,18,2026-01-15T04:30:00,0.0,0,91.01,311.33,-1.97,32.56,IDLE,14,11,False,18,21.028107,105.827306,0.0,full
